provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;83;1;423;0;195;0;3;0;4;149;0;733;0;39;0;1;0;30;151;0;29;0;245;2;19;12;0; ; ;1;0;0;884;0;29;7225,5;0;831;0;0;24735;0;0;0;375;1723;0;48;0;0;0;0;0;0;0;1
Buenos Aires;ARRECIFES;Estatal;Rural;1;0;4;0;4;0;2;0;0;2;0;11;0;0;0;8;0;0;2;0; ; ;3;0;0; ; ; ; ; ; ; ;3;0;1;129;0;0;0;0;205,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;ARRECIFES;Estatal;Urbano;12;0;55;0;29;0;0;0;0;22;0;99;0;34;0;0;0;0;24;0;6;0;74;0;7;3;0; ; ;3;0;0;84;0;0;663;0;0;10,5;0;4186,5;0;16;0;54;268,5;6;0;0;0;0;0;0;0;0;0
Buenos Aires;AVELLANEDA;Estatal;Urbano;125;0;440;0;232;0;1;0;4;229;3;929;1;214;0;4;0;7;228;15;65;0;721;12;16;46;16;0;0;101;17;5;796;6;3;6517,5;25,5;3;19,5;0;35478;45;469,5;2;6;11104;367,5;0;0;42;0;0;0;263;0;0
Buenos Aires;AVELLANEDA;Privado;Urbano;59;0;317;0;178;0;1;0;24;111;0;494;0;21;2;0;0;42;99;0;7;0;172;2;10;15;0;1;0;12;0;0;411;0;40;3490,5;0;376,5;157,5;0;14395,5;3;6;0;127,5;1264,5;0;0;0;18;0;0;0;4;0;0
Buenos Aires;AYACUCHO;Estatal;Rural;0;0;4;0;3;0;6;0;0;2;0;17;0;17;0;28;0;4;5;0;0;0;11;0;0; ; ; ; ; ; ; ;4;0;0;247,5;0;18;0;0;619,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AYACUCHO;Estatal;Urbano;8;0;37;0;22;0;1;0;0;15;0;73;0;23;0;1;0;0;30;3;12;0;89;0;0;7;2; ; ;6;1;0;83;0;0;594;0;0;15;0;3013,5;0;36;0;0;1310,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AZUL;Estatal;Rural;0;0;10;0;2;0;2;0;0;2;0;8;0;3;0;29;0;0;7;0;0;0;7;0;0; ; ; ; ; ; ; ;3;0;0;247,5;0;0;0;0;648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AZUL;Estatal;Urbano;25;0;108;0;57;0;0;0;0;40;1;201;0;73;0;1;0;0;55;5;0;0;115;5;0;12;5;0;0;23;3;0;210;0;2;1254;0;0;28,5;0;6889,5;15;91;0;0;2752,5;33;0;0;0;0;0;0;12;0;0
Buenos Aires;AZUL;Privado;Urbano;6;0;38;0;23;0;0;0;10;16;0;65;0;12;0;0;0;3;21;0;0;0;34;1;1;7;0;0;0;1;0;0;55;0;8;810;0;54;0;0;2847;0;4,5;0;0;566;0;0;0;0;0;3;0;0;0;0
Buenos Aires;BAHIA BLANCA;Estatal;Rural; ; ; ; ;1;0;1;0;0;5;0;10;0;6;0;3;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;129;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;94;0;421;0;261;0;0;0;10;202;0;934;0;268;0;2;0;10;284;10;140;0;598;21;1;54;3;0;0;113;16;0;752;0;0;6330;0;24;4,5;0;27631,5;6;137,5;3;3;8516,5;651;0;0;78;6;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Privado;Urbano;37;0;217;0;116;0;0;0;28;59;0;261;0;40;0;1;0;10;70;0;2;0;142;0;2;36;0;0;0;18;0;0;328;0;45;3273;0;1134;67,5;0;10210,5;0;36;0;39;5287,5;0;0;0;0;0;0;0;0;0;43
Buenos Aires;BALCARCE;Estatal;Rural;0;0;3;0;6;0;6;0;0;10;0;23;0;6;0;17;0;3;6;0;0;0;13;1;0; ; ; ; ; ; ; ;0;0;0;561;0;0;0;0;855;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Estatal;Urbano;17;0;69;0;37;0;2;0;0;29;0;135;0;41;0;0;0;0;26;0;0;0;101;0;0;8;0; ; ;12;1;0;131;0;0;975;0;0;19,5;0;5104,5;0;39;0;0;1162,5;12;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Privado;Rural;0;0;2;0;2;0;1;0;0;1;0;4;0;0;0;1;0;0;4;0;2;0;10;0;0; ; ; ; ; ; ; ;2;0;0;72;0;0;0;0;649,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Privado;Urbano;2;0;12;0;5;0;0;0;0;7;0;31;0;0;0;0;0;4;3;0;0;0;5;0;0; ; ; ; ; ; ; ;31;0;13;180;0;55,5;0;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Estatal;Rural;1;0;6;0;3;0;2;0;0;5;0;29;0;5;0;10;0;0;10;0;0;0;14;1;0; ; ; ; ; ; ; ;9;0;0;258;0;0;13,5;0;1108,5;0;30,5;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Estatal;Urbano;12;0;56;0;23;0;3;0;0;19;1;109;0;25;0;1;0;0;23;1;0;0;85;0;0;4;6; ; ;9;1;0;104;6;0;705;6;0;6;0;4353;0;40;0;0;970,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Privado;Urbano;3;0;15;0;6;0;2;0;1;7;0;30;0;7;0;0;0;4;6;0;0;0;15;0;0; ; ; ; ; ; ; ;39;0;0;387;0;58,5;0;0;993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Estatal;Rural;1;0;6;0;7;0;4;0;0;4;0;23;0;25;0;1;0;0;2;1;0;0;6;1;0; ; ; ; ; ; ; ;9;0;3;186;0;0;0;0;454,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;10;0;36;0;24;0;0;0;2;14;0;64;0;36;0;0;0;0;26;0;8;0;60;0;0;2;0; ; ; ; ;0;66;0;3;420;0;0;0;0;2917,5;0;68;0;17;213;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Privado;Urbano;2;0;4;0;2;0;1;0;2;4;0;21;0;4;0;0;0;4;4;0;0;0;7;0;0;2;0; ; ; ; ;0;5;3;4;96;0;13,5;0;0;504;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BERAZATEGUI;Estatal;Urbano;94;8;382;1;186;8;2;0;0;205;2;931;3;255;0;0;0;8;231;10;4;0;641;20;6;10;2;0;0;30;5;334;518;6;0;6028,5;0;15;48;0;36834;0;77;16;93;2772;30;0;0;0;0;0;0;30;0;4467
Buenos Aires;BERAZATEGUI;Privado;Urbano;42;0;240;0;108;0;0;0;11;99;0;560;0;26;0;0;0;43;78;0;0;0;152;0;5;16;0; ; ;8;0;5;445;0;25;3249;0;417;0;0;14617,5;0;0;0;504;2453;0;0;0;0;0;0;0;0;0;6
Buenos Aires;BERISSO;Estatal;Urbano;26;1;124;0;71;0;0;0;5;56;0;284;0;84;0;2;0;5;55;0;4;0;194;0;0;7;2; ; ;33;9;0;266;0;0;2067;18;27;90;0;8677,5;0;48;0;0;1698;52,5;0;0;57;0;0;0;0;0;0
Buenos Aires;BERISSO;Privado;Urbano;6;0;42;0;16;0;0;0;0;21;1;73;0;12;0; ; ;0;17;0;2;0;27;0;0;2;0; ; ;1;0;0;76;0;0;549;0;36;19,5;0;2200,5;0;0;0;15;318;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Estatal;Rural;1;0;12;0;3;0;1;0;0;3;0;13;0;4;0;25;0;2;6;0; ; ;15;0;0; ; ; ; ; ; ; ;9;0;0;186;0;0;24;0;595,5;15;9;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Estatal;Urbano;10;0;50;0;26;0;2;0;2;20;2;100;0;42;0; ; ;0;43;0;7;0;76;1;0;5;3; ; ;7;2;0;87;0;0;720;0;0;18;0;4158;0;79;8;6;1078,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Privado;Urbano;2;0;9;0;5;0;0;0;1;5;0;21;0;7;0; ; ;0;4;0;0;0;9;0;0;2;0; ; ; ; ;0;10;0;0;120;0;0;0;0;580,5;0;23;0;0;210;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Rural;0;0;10;0;8;0;6;0;0;10;0;25;0;8;0;5;0;0;6;0;0;0;7;0;0; ; ; ; ; ; ; ;0;0;0;226,5;0;0;0;0;444;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Urbano;14;0;64;0;32;0;0;0;0;27;1;146;0;27;0;0;0;1;35;3;9;0;81;3;0;5;0; ; ;6;0;0;117;0;0;870;0;0;70,5;7,5;4615,5;27;212;0;63;988;0;0;0;0;0;0;0;9;0;0
Buenos Aires;BRAGADO;Privado;Urbano;1;0;7;0;3;0;0;0;0;3;0;6;0; ; ; ; ;0;6;0;2;0;11;0;4; ; ; ; ; ; ; ;7;0;0;73,5;0;36;0;0;1126,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Rural;5;0;11;0;11;0;3;0;0;8;0;34;0;9;0;6;0;0;14;1; ; ;11;0;0; ; ; ; ; ; ; ;24;0;0;427,5;0;0;0;0;1273,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Urbano;12;0;45;0;30;0;1;0;0;17;0;96;0;32;0; ; ;0;33;0; ; ;76;0;0;6;0; ; ;8;6;0;85;0;0;564;0;0;0;0;3855;0;24;0;0;1504;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Privado;Urbano;3;0;11;0;5;0; ; ;2;8;0;27;0;4;0; ; ;0;5;0; ; ;9;0;1; ; ; ; ; ; ; ;24;0;6;165;0;60;0;0;583,5;0;0;0;46,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Rural;1;0;7;0;6;0;3;0;4;18;0;19;0;6;0;2;0;1;12;0;8;0;22;0;0; ; ; ; ; ; ; ;10;0;8;201;0;0;0;0;1408,5;12;90;0;45;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Urbano;38;9;152;0;81;0;1;0;6;89;0;325;0;69;0;0;0;0;67;6;6;0;215;4;0;15;7;0;0;29;14;0;261;0;5;2424;6;9;79,5;0;10851;183;63,5;0;24;3400,5;37,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Privado;Urbano;21;0;97;0;58;0;0;0;1;23;0;86;0;11;0;0;0;6;27;0;1;0;37;0;7;8;0; ; ;0;0;0;138;0;68;1195,5;0;259,5;0;0;3816;0;0;0;666;907;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Rural;2;0;11;0;7;0;3;0;0;6;0;31;0;4;0;9;0;0;12;1;60;0;8;1;0; ; ; ; ; ; ; ;18;0;0;285;0;0;0;0;1168,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Urbano;13;2;69;0;33;0;1;0;0;45;1;202;0;31;0;1;0;1;43;1;56;0;105;2;0;5;0; ; ;5;0;0;87;0;0;1558,5;0;0;93;0;5143,5;0;0;0;0;991,5;189;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Privado;Urbano;7;0;39;0;20;0;1;0;5;12;1;58;0;8;0;0;0;1;11;0;0;1;18;0;2; ; ; ; ; ; ; ;79;0;135;192;0;198;0;0;1738,5;1,5;0;0;139,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;0;0;2;0;3;0;2;0;0;2;1;8;0;1;0;2;0;0;2;0;0;0;5;0;0; ; ; ; ; ; ; ;3;0;0;75;0;0;0;0;223,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;7;0;31;0;16;0;0;0;0;14;0;55;0;21;0;1;0;0;17;0;8;0;56;0;0;3;0;0;0;4;0;0;45;0;0;477;0;0;9;0;2407,5;0;27;0;0;405;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Rural;1;0;9;0;6;0;5;0;0;4;0;28;0;5;0;11;0;0;11;0;0;0;16;1;0; ; ; ; ; ; ; ;0;0;0;186;3;0;0;0;1147,5;6;323;45;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Urbano;11;0;39;0;21;0;0;0;0;30;0;56;0;18;0;1;0;1;18;0;7;0;57;0;0;4;6;0;0;5;3;0;400;0;0;558;0;0;4,5;0;3024;0;0;0;0;627;169,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;0;0;7;0;4;0;4;0;0;3;1;16;0;5;0;11;0;0;9;2;0;0;6;0;0; ; ; ; ; ; ; ;0;0;0;135;0;0;0;0;846;78;36,5;7,5;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;8;0;30;0;19;0;0;0;0;9;0;35;0;17;0;0;0;0;11;1;0;0;30;0;0;4;0; ; ;5;0;0;45;9;0;234;0;0;24;0;1177,5;9;8;0;0;649,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;1;0;6;0;3;0;1;0;0;1;0;12;0;5;0;11;0;0;1;0; ; ;3;0;0; ; ; ; ; ; ; ;7;0;0;156;0;0;0;0;223,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;8;0;47;0;28;0;1;0;1;11;0;61;2;10;3;2;0;7;14;0;4;0;40;0;0;3;0; ; ;3;0;0;80;0;0;465;9;15;0;0;2473,5;27;16;0;3;502,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CASTELLI;Estatal;Rural;0;0;1;0;2;0;2;0;0;2;0;6;0;1;0;15;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;156;0;9; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Rural;2;0;9;0;5;0;3;0;0;9;0;35;0;18;0;13;0;0;3;0;0;0;7;0;0; ; ; ; ; ; ; ;26;0;0;444;0;0;0;0;411;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Urbano;14;0;74;0;41;0;1;0;2;43;3;154;0;37;0;0;0;1;27;1;2;0;88;0;0;8;5; ; ;7;3;0;140;0;4;1125;0;0;30;0;5854,5;0;114;0;0;1284;0;0;0;0;0;0;0;166,5;0;0
Buenos Aires;CHACABUCO;Privado;Urbano;2;0;24;0;15;0;2;0;1;4;0;19;0;3;0; ; ;0;7;0;45;0;11;0;0; ; ; ; ; ; ; ;26;0;0;477;0;48;0;0;757,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHASCOMUS;Estatal;Urbano;13;1;69;0;38;0;2;0;1;23;1;127;0;28;0;18;0;12;24;3;5;0;68;0;0;15;3; ; ;21;0;0;124;0;0;1174,5;0;0;0;0;3927;0;8;0;0;2755,5;175,5;0;0;12;0;0;0;18;0;0
Buenos Aires;CHASCOMUS;Privado;Urbano;7;0;17;0;8;0;0;0;1;7;0;30;0;0;0;0;0;0;8;0;0;0;18;0;1;2;0;0;0;0;0;0;44;0;4;150;0;0;0;0;1335;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Rural;2;0;9;0;11;0;5;0;0;4;0;14;0;1;1;26;0;0;2;0;4;0;6;0;0; ; ; ; ; ; ; ;15;0;0;234;0;0;0;0;394,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Urbano;17;0;99;0;55;0;3;0;5;39;1;217;0;70;0;1;0;7;53;2;5;0;134;2;0;10;2;0;0;33;1;0;160;0;9;1353;0;33;0;0;7014;61,5;115,5;0;72;2396,5;109,5;0;0;27;0;0;0;13,5;0;1,5
Buenos Aires;CHIVILCOY;Privado;Urbano;6;0;31;0;13;2;0;0;5;12;0;38;0;10;0;0;0;5;10;0;4;0;18;0;7;4;0;0;0;2;0;0;61;9;53;400,5;0;133,5;0;0;1704;3;0;0;0;538;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Rural;0;0;1;0;3;0;3;0;0;0;0;3;0;0;0;5;0;0;1;0;0;0;4;0;0; ; ; ; ; ; ; ;12;0;0;66;0;0;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Urbano;11;0;41;0;27;0;1;0;0;15;0;69;0;18;0;1;0;0;20;0;3;0;67;0;0;3;2;0;0;4;1;0;93;0;0;504;27;0;0;0;2767,5;0;43;0;99;694,5;36;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Privado;Urbano;2;0;10;0;4;0;0;0;1;7;0;30;0;0;0;0;0;0;7;0;4;0;6;0;0; ; ; ; ; ; ; ;18;0;9;160,5;0;0;0;0;1026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;4;0;14;0;10;0;4;0;0;5;0;20;0;8;0;4;0;3;6;1; ; ;22;0;0; ; ; ; ; ; ; ;73;0;0;195;0;0;0;0;774;0;8;0;28,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;24;0;92;0;40;0;0;0;7;51;0;212;0;61;0;0;0;0;47;9;9;0;149;4;5;43;3;0;0;75;7;1;180;0;0;1497;0;0;1,5;0;8202;3;116;0;72;6824;232,5;0;0;37;0;0;0;2296;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;2;0;15;0;5;0;0;0;5;9;0;30;0;3;0; ; ;2;10;0;30;0;21;0;6;2;0; ; ;5;0;0;24;0;9;204;0;54;0;0;1983;0;0;0;0;560;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Rural;2;0;9;0;7;0;2;0;0;5;0;15;0;9;0;14;0;0;7;0;0;0;6;0;0;1;0;0;0;2;0;0;18;0;0;114;0;0;0;0;733,5;0;4,5;0;0;31,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;5;0;30;0;19;0;1;0;0;7;0;31;0;14;0;1;0;0;11;1;4;0;54;0;0;2;0; ; ;2;1;0;42;0;0;280,5;0;0;0;0;1779;0;16;0;0;370,5;0;0;0;0;0;0;0;84;0;0
Buenos Aires;CORONEL DORREGO;Privado;Urbano;0;0;5;0;2;0;0;0;0;6;0;18;0;0;0;0;0;0;6;0; ; ;8;0;0; ; ; ; ; ; ; ;6;0;1;114;0;0;0;0;772,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;1;0;8;0;4;0;1;0;0;2;0;6;0;3;0;14;0;0;7;0; ; ; ; ;0; ; ; ; ; ; ; ;6;0;0;141;0;0;0;0;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;9;0;51;0;32;0;0;0;1;17;0;85;0;28;0;0;0;2;15;1;1;0;46;1;0;2;0; ; ;3;1;0;87;3;4;573;21;0;3;0;2452,5;0;2;0;48;643,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;1;0;10;0;4;0;1;0;0;6;1;25;0;4;0;15;0;0;7;2; ; ;17;1;2; ; ; ; ; ; ; ;15;0;0;415,5;6;0;12;0;933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;15;0;84;0;43;0;0;0;0;27;4;129;0;38;0;0;0;6;30;3;6;0;97;4;0;14;5;0;0;18;1;0;116;0;0;840;6;0;0;0;4969,5;3;27;0;9;2167,5;121,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Privado;Urbano;0;0;17;0;8;0;1;0;0;9;0;31;0;3;0;0;0;1;10;0;0;0;17;0;2; ; ; ; ; ; ; ;12;0;14;180;0;0;0;0;976,5;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Rural;1;0;11;0;7;0;3;0;0;6;0;20;0;9;0;12;0;0;4;0;0;0;8;0;0; ; ; ; ; ; ; ;12;0;0;288;0;0;0;0;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Urbano;5;0;26;0;11;0;0;0;4;12;0;48;0;10;0;0;0;0;15;1; ; ;55;1;2; ; ; ; ; ; ; ;39;0;4;255;0;0;0;0;2965,5;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DOLORES;Estatal;Rural;0;0;1;0;1;0;1;0;0;3;0;7;0;7;0;13;0;0;6;0;9;0;34;0;0; ; ; ; ; ; ; ;3;0;0;90;0;0;0;0;517,5;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0
