provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;123;4;471; ;253;1; ; ;5;317;11;1502;4;278; ;4; ;42;294;19; ; ;852;56; ;11;6; ; ;38;17; ;1101;10; ;11406; ;139,5;258; ;47551,5; ;414; ;15;3567;244,5; ; ;19,5;6; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;89; ;428;1;197; ;2; ;15;149; ;738; ;44; ;1; ;28;147; ;5; ;253;1;21;9; ; ; ;2; ;3;892;12;76;9196,5; ;681; ; ;24778,5; ; ; ;246;1778; ;68; ; ; ; ; ; ; ;1
Buenos Aires;ARRECIFES;Estatal;Rural;1; ;4; ;4; ;2; ; ;2; ;11; ;1; ;8; ; ;2; ; ; ;3; ; ; ; ; ; ; ; ; ;3; ;1;126; ;1,5; ; ;205,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ARRECIFES;Estatal;Urbano;12; ;55; ;30; ; ; ;2;21;1;99; ;28; ; ; ; ;27;1;6; ;71; ; ;3; ; ; ;3; ; ;81; ; ;699; ; ;10,5; ;4209; ;69; ; ;259,5;6; ; ; ; ; ; ; ; ; 
Buenos Aires;AVELLANEDA;Estatal;Urbano;120;4;443; ;235; ; ; ;3;228; ;921; ;239;1;1; ;6;236;20; ; ;743;16;1;58;12; ; ;110;24;5;885;3; ;6862,5;18;18;328,5; ;36475,5;78;542;18; ;13612,5;228;18; ; ;1; ; ;210;9; 
Buenos Aires;AVELLANEDA;Privado;Urbano;57; ;311; ;172; ;1; ;20;110; ;498; ;28; ;1; ;56;90; ;59; ;189;2;13;14; ; ; ;6; ; ;417; ;46;5527,5; ;354;153; ;14719,5; ;6; ;234;936; ; ; ; ; ; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Rural; ; ;7; ;3; ;3; ; ;2; ;16; ;17; ;28; ;1;7;2; ; ;9;2; ; ; ; ; ; ; ; ;6; ; ;283,5; ;9; ; ;840; ;4; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Urbano;7;1;37; ;24; ;2; ; ;15; ;72; ;18; ; ; ; ;23;2;10; ;80;1; ;5;2; ; ;28;3; ;86; ; ;630; ; ;15; ;3562,5; ;12;1; ;1415; ; ; ; ; ; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Rural; ; ;10; ;2; ;2; ; ;3; ;6; ;1; ;27; ;3;4;4; ; ;4; ; ; ; ; ; ; ; ; ;3; ; ;201; ;3; ; ;675; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Urbano;25; ;108; ;56; ; ; ;1;41; ;194; ;77; ;1; ; ;60;2;38; ;122;4; ;10;5; ; ;22;2; ;204; ; ;1423,5; ; ;6; ;7273,5;10,5;65; ; ;1722;72; ; ; ; ; ; ;12; ; 
Buenos Aires;AZUL;Privado;Urbano;6; ;38; ;21; ; ; ;10;16; ;65; ;15; ; ; ;7;21; ; ; ;34; ;1;7; ; ; ;1; ; ;72; ;22;907,5; ;18; ; ;2856; ;1,5; ; ;1563; ; ; ; ; ;3; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Rural; ; ; ; ;1; ;1; ; ;5; ;10; ;6; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;126; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;95; ;421;1;268;2; ; ;8;198;3;927; ;253; ; ; ;8;228;5;26; ;661;15;1;44;4; ; ;106;15; ;921;6;10;6463,5; ; ;4,5; ;33322,5; ;99;3;15;8590;637,5; ; ;93;6; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Privado;Urbano;38; ;219; ;117; ; ; ;28;60; ;267; ;41; ;5; ;60;67; ;2; ;145; ;5;26; ; ; ;13; ; ;359; ;79;3132; ;1093,5;67,5; ;10486,5; ;36; ;42;4566; ; ; ; ; ; ; ; ; ;43
Buenos Aires;BALCARCE;Estatal;Rural; ; ;3; ;6; ;6; ; ;6; ;23; ;3; ;17; ; ;9; ; ; ;12;1; ; ; ; ; ; ; ; ;3; ; ;228;3; ; ; ;604,5; ;17; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BALCARCE;Estatal;Urbano;17; ;74; ;39; ;2; ; ;32; ;135; ;22; ; ; ; ;45; ;1; ;98; ;2;8; ; ; ;13;1; ;155; ; ;1077; ; ; ; ;5553; ;58,5; ;9;1222,5;13,5; ; ; ; ; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Rural; ; ;2; ;2; ;1; ; ;1; ;4; ; ; ;1; ; ;4; ;1;1;9;1; ; ; ; ; ; ; ; ;2; ; ;19,5; ; ; ; ;649,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Urbano; ; ;12; ;5; ; ; ; ;7; ;33; ;1; ; ; ;7;3; ; ; ;5; ; ; ; ; ; ; ; ; ;31; ; ;289,5; ;40,5; ; ;349,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Rural;1; ;6; ;3; ;2; ; ;4; ;28; ;5; ;11; ; ;12;4; ; ;15;6; ; ; ; ; ; ; ; ;4; ; ;267; ; ;22,5; ;1168,5; ;24; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;15; ;61; ;26; ;1; ; ;21;1;114; ;22; ;1; ; ;24;1; ; ;83; ; ;6;3; ; ;10;1; ;152;6; ;717;3; ; ; ;4486,5; ;32; ; ;1006,5;6; ; ; ; ; ; ; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;4; ;15; ;6; ;1; ;2;7; ;32; ;4; ; ; ;3;6; ; ; ;15; ; ; ; ; ; ; ; ; ;27; ;2;405; ;46,5; ; ;966; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;1; ;6; ;7; ;4; ; ;4; ;23; ;25; ;1; ; ;2;1; ; ;7;1; ; ; ; ; ; ; ; ;11; ;3;174; ; ; ; ;460,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;10; ;38; ;26; ; ; ; ;14; ;65; ;40; ; ; ;1;27;2;8; ;62; ; ;2; ; ; ; ; ; ;63; ;3;499,5;4,5; ; ; ;2962,5; ;76,5;8; ;195; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Privado;Urbano;3; ;4; ;2; ;1; ;2;4; ;18; ;5; ; ; ;6;4; ; ; ;7; ; ;2; ; ; ; ; ; ;9; ;4;96; ;63; ; ;108; ; ; ; ;165; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;104;2;398; ;194;4;1; ; ;210; ;937; ;264; ; ; ;9;248;5;6; ;706;10;2;9;4; ; ;21;8;42;819;6; ;6925,5; ; ;31,5; ;34474,5;3;124;16;3;2854,5;31,5; ; ; ; ; ; ;30; ;3763
Buenos Aires;BERAZATEGUI;Privado;Urbano;49; ;245; ;114; ; ; ;16;93; ;535; ;31; ; ; ;61;76; ;12; ;156; ;13;14; ; ; ;11; ;5;457; ;43;3229,5; ;582; ; ;16240,5; ;94,5; ;373,5;2381; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;26;1;126; ;73; ; ; ; ;55;1;285; ;80; ;2; ;4;54;1;7; ;196; ; ;7;3; ; ;33;10; ;248; ; ;2223; ;27;48; ;11185,5; ;48; ; ;1830;51; ; ;57; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;12; ;43; ;15; ; ; ; ;21;1;73; ;13; ; ; ; ;17; ; ; ;28; ; ;2; ; ; ;1; ; ;78; ; ;549;9;27;19,5; ;2449,5;18; ; ;15;318; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;1; ;13; ;3; ;1; ; ;3; ;15; ;7; ;24; ;2;5; ; ; ;15; ; ; ; ; ; ; ; ; ;9; ; ;198; ; ;24; ;610,5; ;9; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;10; ;51; ;29; ;2; ;2;22; ;100; ;42; ; ; ; ;44; ;4; ;87;1; ;5;4; ; ;9;3; ;84; ; ;720; ; ; ; ;4179;3;63;8;6;1182; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;2; ;9; ;5; ; ; ; ;4; ;18; ;8; ; ; ; ;5; ; ; ;10; ; ;2; ; ; ; ; ; ;10; ; ;135; ; ; ; ;670,5; ; ; ; ;213; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural; ; ;10; ;8; ;6; ; ;5; ;26; ;9; ;10; ; ;4; ;24; ;9; ; ; ; ; ; ; ; ; ;3; ; ;229,5; ; ; ; ;450; ;24; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;14; ;64; ;29; ; ; ; ;28;1;145; ;33; ; ; ; ;30;4;8; ;79;9; ;3;2; ; ;5; ; ;114; ; ;888; ; ;70,5;7,5;4092;27;206; ;36;978; ; ; ; ; ; ; ;6;3; 
Buenos Aires;BRAGADO;Privado;Urbano;1; ;7; ;3; ; ; ; ;3; ;6; ; ; ; ; ;1;8; ;2; ;11; ; ; ; ; ; ; ; ; ;12; ;3;73,5; ;31,5; ; ;1243,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Rural;3; ;11; ;11; ;3; ; ;8; ;37; ;6; ;6; ; ;9; ; ; ;13;1; ; ; ; ; ; ; ; ;30; ; ;342; ; ; ; ;982,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;12; ;46; ;30; ; ; ; ;17; ;97; ;40; ; ; ; ;33; ; ; ;76; ; ;4; ; ; ;7;8; ;105; ; ;711; ; ; ; ;3816; ;24; ; ;1300,5;120,5; ; ; ; ; ; ; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;3; ;12; ;4; ; ; ; ;8; ;29; ;4; ; ; ; ;5; ; ; ;9; ;1; ; ; ; ; ; ; ;30; ;18;180; ;94,5; ; ;624; ; ; ;25,5; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Rural;2; ;7; ;6; ;2; ;3;6; ;30; ;6; ;2; ; ;11;3;8; ;25; ; ; ; ; ; ; ; ; ;10; ;11;201; ; ; ; ;1477,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;39;8;153; ;80;1;1; ;2;78; ;333; ;66; ; ; ;6;69;6;7; ;208;6; ;19;6; ; ;46;14; ;246;30;2;2457;3;6;78;3;10854;33;64,5; ;24;4401;19,5; ; ; ; ; ; ;34,5; ; 
Buenos Aires;CAMPANA;Privado;Urbano;20; ;78; ;50; ; ; ;6;24; ;86; ;16; ; ; ; ;22; ; ; ;35; ;11;7; ; ; ; ; ;1;157; ;20;841,5; ;210; ; ;3114; ; ; ;430;493; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Rural;2; ;12; ;6; ;2; ; ;7; ;31; ;3; ;8; ;1;12;1; ; ;8;1; ; ; ; ; ; ; ; ;15; ; ;319,5;3;3; ; ;1078,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;16;1;70;1;32; ;1; ; ;46; ;206; ;45; ;1; ;2;44; ;196; ;106;1; ;5; ; ; ;8; ; ;141; ; ;1690,5; ;3;94,5; ;6720; ;16; ; ;1017;67,5; ; ; ; ; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;9; ;39; ;19; ; ; ;10;10;1;56; ;12; ; ; ;3;12; ; ; ;18; ;3; ; ; ; ; ; ; ;74; ;159;378; ;237;76,5; ;2083,5; ;3; ;184,5; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural; ; ;2; ;3; ;2; ; ;2; ;7; ;1; ;3; ; ;2; ; ; ;5; ; ; ; ; ; ; ; ; ;3; ; ;78; ; ; ; ;223,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;9; ;35; ;20; ; ; ; ;14; ;55; ;22; ;1; ; ;19; ;5; ;52; ; ;4; ; ; ;4; ; ;45; ; ;501; ; ;12; ;2560,5;3;40; ; ;351; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;1; ;9; ;6; ;5; ; ;4; ;27; ;6; ;11; ; ;8; ;3; ;19;1; ; ; ; ; ; ; ; ; ; ; ;189; ; ; ; ;1090,5; ;323;45; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;12; ;38; ;24; ; ; ; ;15; ;71; ;21; ;1; ;1;17; ; ; ;52; ; ;6;4; ; ;5;3; ;87; ; ;537;3; ;6; ;2559; ;3; ; ;678;186; ; ; ; ; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural; ; ;8; ;5; ;4; ; ;3;1;17; ;6; ;11; ; ;9;1; ; ;6; ; ; ; ; ; ; ; ; ;3; ; ;123; ; ; ; ;841,5;78;36,5;7,5; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;8; ;30; ;22; ; ; ; ;9; ;34; ;18; ; ; ; ;12; ; ; ;30; ; ;4; ; ; ;5; ; ;42;9; ;204; ; ;24; ;1410;9;8; ; ;693; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;1; ;6; ;3; ;1; ; ;3; ;12; ;8; ;9; ; ;1; ; ; ;3; ; ; ; ; ; ; ; ; ;12; ; ;177;3; ; ; ;223,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;11; ;51; ;32; ; ; ;1;11; ;61; ;8; ;2; ;11;14; ;4; ;47; ; ;3; ; ; ;3; ; ;83; ;1;468; ; ; ; ;2406;27;8; ; ;523,5; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Rural; ; ;2; ;2; ;2; ; ; ; ;5; ;1; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;2; ;9; ;5; ;3; ; ;8;1;36; ;10; ;13; ; ;2; ; ; ;3; ; ; ; ; ; ; ; ; ;9; ; ;382,5; ; ; ; ;475,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;18; ;78; ;38;1;1; ;3;51;1;154; ;51; ; ; ;1;29;1;2; ;85; ; ;9;5; ; ;11;2; ;194; ;3;1243,5;3; ;27; ;5949; ;89;6; ;1303,5; ; ; ; ; ; ; ;166,5; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;5; ;26; ;16; ;2; ; ;4; ;18; ;3; ; ; ;2;7; ; ; ;9; ; ; ; ; ; ; ; ; ;44; ; ;468; ;48; ; ;775,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;15; ;75; ;44; ;2; ;1;30;1;157; ;39; ;18; ;8;35;2; ; ;83;4;24;11;5; ; ;24; ; ;142; ; ;1323; ; ; ; ;5326,5; ;24; ; ;2625;265,5; ; ;12; ; ; ;18; ; 
Buenos Aires;CHASCOMUS;Privado;Urbano;5; ;17; ;8; ; ; ;1;7; ;30; ; ; ; ; ; ;7;1; ; ;18; ;1;2; ; ; ; ; ; ;25; ;1;237; ; ; ; ;1335; ; ; ;18;51; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Rural;3; ;11; ;13; ;5; ;1;3; ;14; ;3; ;24; ;2;4; ;1; ;10; ; ; ; ; ; ; ; ; ;21; ;6;249; ; ; ; ;663; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;20; ;104; ;61; ;1; ;2;42;1;222; ;61; ;1; ;9;51; ;5; ;136;1; ;10;2; ; ;35;3;1;178; ;14;1410; ; ; ; ;7675,5; ;117; ; ;2744,5;10,5;24; ;27; ; ; ; ; ;1,5
Buenos Aires;CHIVILCOY;Privado;Urbano;6; ;31; ;15;2; ; ;7;12; ;45; ;8; ; ; ;6;11; ; ; ;17; ; ;4; ; ; ;2; ; ;64;9;57;400,5; ;133,5; ; ;1306,5;3; ; ; ;492; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Estatal;Rural; ; ;1; ;3; ;3; ; ; ; ;3; ; ; ;5; ; ;1; ; ; ;5; ; ; ; ; ; ; ; ; ;9; ; ;66; ; ; ; ;307,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;11; ;40; ;26; ;1; ; ;15; ;72; ;21; ;1; ; ;21;2;3; ;62; ; ;3;2; ; ;4;1; ;93; ; ;559,5;13,5; ; ; ;2385; ;43; ; ;721,5;10,5; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;3; ;10; ;4; ; ; ;3;7; ;30; ; ; ; ; ; ;7; ; ; ;8; ; ; ; ; ; ; ; ; ;17; ;10;160,5; ; ; ; ;1002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;4; ;14; ;10; ;4; ; ;4; ;20; ;7; ;5; ;3;6; ; ; ;22; ; ; ; ; ; ; ; ; ;73; ; ;186; ; ; ; ;801; ;8; ;28,5; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;24; ;98; ;42; ; ; ;13;46;4;221; ;61; ; ; ; ;52;6;8; ;153;2; ;40;5; ; ;70;13;1;201; ;3;1545; ; ;1,5; ;8584,5; ;159; ;72;6793,5; ; ; ;37; ; ; ;2626; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;2; ;15; ;5; ; ; ;2;9; ;30; ;3; ; ; ;3;10; ; ; ;20; ;3;2; ; ; ;5; ; ;30; ;9;204; ;54; ; ;2253; ; ; ; ;551; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;2; ;9; ;7; ;2; ; ;5; ;13; ;9; ;14; ; ;7; ; ; ;6; ; ;1; ; ; ;2; ; ;16; ; ;133,5; ; ; ; ;750;52,5;4,5; ; ;31,5; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;5; ;28; ;18; ; ; ; ;6; ;33; ;13; ;2; ; ;10;2;4; ;55; ; ;2; ; ; ;3;1; ;42; ; ;283,5; ; ; ; ;1788; ;16; ; ;298,5;3; ; ; ; ; ; ;82,5; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano; ; ;5; ;2; ; ; ; ;6; ;18; ; ; ; ; ;1;6; ; ; ;8; ; ; ; ; ; ; ; ; ;5; ;1;114; ;6; ; ;780; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;2; ;7; ;4; ;2; ; ;2; ;6; ; ; ;15; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;117;3; ; ; ;516; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;9; ;54; ;35; ; ; ;1;17; ;84; ;26; ; ; ;1;21; ;3; ;54; ; ;2; ; ; ;3;1; ;87;3;13;603;18; ; ; ;2653,5;24;56; ;48;687; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;1; ;10; ;4; ;1; ; ;5;2;25; ;6; ;16; ;1;10;1; ; ;17; ; ; ; ; ; ; ; ; ;9; ; ;364,5;9; ;18; ;981; ;12; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;15; ;88; ;44; ;1; ; ;29; ;133; ;43; ;1; ; ;31;6; ; ;95;4; ;16;2; ; ;18;1; ;139;4; ;945;3; ; ; ;5022;9;35; ;9;2290,5;99; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Privado;Urbano;3; ;17; ;8; ;1; ;4;9; ;31; ;6; ; ; ; ;10; ; ; ;19; ; ; ; ; ; ; ; ; ;22; ;14;315; ; ; ; ;1192,5;21; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;DAIREAUX;Estatal;Rural;1; ;11; ;7; ;3; ; ;3; ;21; ;5; ;13; ; ;4;1; ; ;9;3; ; ; ; ; ; ; ; ;12; ; ;246; ; ; ; ;597; ;8; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;DAIREAUX;Estatal;Urbano;5; ;27; ;13; ; ; ;4;12; ;50; ;9; ; ; ; ;15;1; ; ;52;2;1; ; ; ; ; ; ; ;44; ; ;396; ; ; ; ;3060; ;24; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;DOLORES;Estatal;Rural; ; ;2; ;1; ;1; ; ;6; ;7; ;7; ;12; ;9;6; ; ; ;31; ; ; ; ; ; ; ; ; ;3; ; ;144; ;3; ; ;484,5; ;18; ; ; ; ; ; ; ; ; ; ; ; ; 
