provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Buenos Aires;LANUS;Privado;Urbano;Lactantes;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LANUS;Privado;Urbano;Sala de 2; ; ;777; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LANUS;Privado;Urbano;Sala de 3; ; ; ;2655; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LANUS;Privado;Urbano;Sala de 4; ; ; ; ;2983; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LANUS;Privado;Urbano;Sala de 5; ; ; ; ; ;2932; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;1°; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;2°; ; ; ; ; ; ; ;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;3°; ; ; ; ; ; ; ; ;15;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;17;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;1;18; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;5; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;Sala de 2; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;Sala de 3; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;Sala de 4; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Rural;Sala de 5; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;16;16;16;20;10;14; ; ; ; ; ;57; ;29
Buenos Aires;LAPRIDA;Estatal;Urbano;1°; ; ; ; ; ; ;172; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;109;27;17;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;17;7;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;62;11;5; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;LAPRIDA;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;3; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;2°; ; ; ; ; ; ; ;169;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;3°; ; ; ; ; ; ; ;2;158;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;1;168;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;4;140;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;155;13;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;154;38;23;7;12;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;139;40;29;26;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;34;15;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;Sala de 2; ; ;78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;Sala de 3; ; ; ;142; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;Sala de 4; ; ; ;1;177;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAPRIDA;Estatal;Urbano;Sala de 5; ; ; ; ; ;181; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;1°; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;5; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;LAS FLORES;Estatal;Rural;2°; ; ; ; ; ; ; ;31;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;3°; ; ; ; ; ; ; ;1;25;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;29;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;31;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;24;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;17;14;9;13;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;2;14;22;18;7;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;12;6;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;Sala de 2; ;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;Sala de 3; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;Sala de 4; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Rural;Sala de 5; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;24;19;36;23;34;22; ; ; ; ; ;88; ;64
Buenos Aires;LAS FLORES;Estatal;Urbano;1°; ; ; ; ; ;12;236;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;171;41;15;12;1; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;LAS FLORES;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;123;21;10;9; ; ; ; ; ; ; ; ; ; ; ;3; 
Buenos Aires;LAS FLORES;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;134;15;8; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;LAS FLORES;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;LAS FLORES;Estatal;Urbano;2°; ; ; ; ; ; ; ;267;35;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;250;46;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;248;27;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;237;25;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;225;27;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;241;54;22;22;11;7; ; ; ; ; ; ; ; ;3; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;238;61;35;26;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;223;43;31;21;8;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;Sala de 2; ; ;69; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;Sala de 3; ; ; ;292; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;Sala de 4; ; ; ; ;294; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Estatal;Urbano;Sala de 5; ; ; ; ; ;301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;1°; ; ; ; ; ; ;105; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;66;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;59;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;58;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;2°; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;3°; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;97; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;92; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;97;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;70;14;2; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;3;85;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;88;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;Sala de 3; ; ; ;66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;Sala de 4; ; ; ; ;56; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LAS FLORES;Privado;Urbano;Sala de 5; ; ; ; ; ;68; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;1°; ; ; ; ; ; ;25;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;2°; ; ; ; ; ; ; ;24;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;3°; ; ; ; ; ; ; ; ;21;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;13;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;23;3; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;27;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;17;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;20;3;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;Sala de 2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;Sala de 3; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;Sala de 4; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Rural;Sala de 5; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;10;5;22;8;11;6; ; ; ; ; ;27; ;17
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;1°; ; ; ; ; ; ;236; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;127;30;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;90;31;12; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;79;23;3; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;2°; ; ; ; ; ; ; ;261;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;3°; ; ; ; ; ; ; ;2;232;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;279;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;234;14;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;231;17;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;179;34;27;12;14;6; ; ; ; ; ; ; ; ;12; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;5;177;62;51;19;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;141;49;21;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;Deambuladores; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;Lactantes;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;Sala de 2; ; ;145; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;Sala de 3; ; ; ;227; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;Sala de 4; ; ; ; ;253; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEANDRO N. ALEM;Estatal;Urbano;Sala de 5; ; ; ; ; ;278; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;1°; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;2°; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;3°; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;Sala de 2; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;Sala de 3; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;Sala de 4; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LEZAMA;Estatal;Rural;Sala de 5; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LINCOLN;Estatal;Rural;1°; ; ; ; ; ; ;139; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LINCOLN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;71;7;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LINCOLN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LINCOLN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56;4;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LINCOLN;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;LINCOLN;Estatal;Rural;2°; ; ; ; ; ; ; ;160;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;LINCOLN;Estatal;Rural;3°; ; ; ; ; ; ; ; ;156;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
