provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;14; ; ; ; ;175; ; ; ; ; ; ; ;2509; ; ; ; ; ; ; ;832; ; ; ; ; ;145; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2;2; ;1; ; ; ; ; ; ;1; ; ;7;2;1;1;3;6;1; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;5;4;1; ;0;0; ; ;4; ;4;4;5; ;4;5;4; ;3;4;1;2;20;20;19;8;2;6;3; ; ; 
Buenos Aires;PUAN;Estatal;Rural;28; ; ;1; ; ; ; ; ; ; ; ; ;153; ; ; ; ; ; ; ;288; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;332;168;40;342;40;9;13;5; ; ;3;0;113; ;4; ;6;4;7; ;5;9;3; ;2;4;3; ; ;7; ; ;10; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ;206; ; ; ; ; ; ; ;388; ; ; ; ; ; ; ;37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;510; ; ;455; ;2;2;3;1; ;1;0; ; ;2;1;2;2;1; ;2;1;3; ;2;3;3;4; ;13; ; ;10; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ;69; ; ; ; ; ; ; ;539; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;5;1; ;0;0; ; ; ; ;2; ; ; ;3; ;4; ;1;4; ; ; ;1; ; ;8; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;23; ; ; ; ; ; ; ; ; ; ; ; ;134; ; ; ; ; ; ; ;460; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;583;832;238;688; ;5;11;4; ; ;0;0;121; ;3; ;3;3;4;2;5;5;1; ;2;2;2; ; ;7; ;2;3; ;1; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;408; ; ; ; ; ; ; ;110; ; ; ; ; ; ; ;26; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ;5; ; ; ; ; ; ; ;721;239; ;675; ;2;2;2;1; ;0;0; ; ;2; ;2;2;1; ;2;1;2; ;1;2;9;7;2;19; ; ;7; ; ;2; ; 
Buenos Aires;QUILMES;Estatal;Urbano;265; ;3;10; ;73; ; ; ; ; ; ; ;19859; ; ; ; ; ; ; ;37436; ;103; ;144; ;454; ;917;61; ; ; ; ; ; ;11;1;1;2;1;21;5;4;32; ; ; ; ;77;3;3;9;5;351;15;7;139;8;2; ; ;228;7;4;10;9;599;36;8;91;19;16; ; ;5; ;4;1; ;31; ;7; ; ; ; ;6;43045;24889;14716;32084;550;67;84;82;4;435;67;0;2373; ;78; ;76;79;76;1;77;86;95; ;94;92;59;74;205;443;160;437;273;79;112; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;199; ; ; ; ;3759; ; ;220;230; ;134; ;14340; ; ;173; ; ;1003; ;9959; ; ;355; ; ;933; ;302; ; ; ; ; ; ; ;2;1; ;1; ;5; ; ;8;8; ;9;30;14;1;1;6; ;18;3;3;30;10;6;11;5;13;2;4;11;2;32;6;1;33;10;25;1; ;7; ;3;1;1;10;1;3;2;1;1; ; ;211;165; ;209; ;70;57;53;10;35;35;0;663;1984;67; ;61;71;47;4;39;41;54;1;22;49; ;60;134;44;196;118;24;79;17; ;3;3
Buenos Aires;RAMALLO;Estatal;Rural;17; ; ; ; ; ; ; ; ; ; ; ; ;194; ; ; ; ; ; ; ;333; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;318;200;130;343; ;2;13;2; ;1;0;0;19; ;1; ;2;1;7; ;6;8;2; ;1;2;3; ; ;6; ;1;10; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Urbano;29; ;1; ; ; ; ; ; ; ; ; ; ;1176; ; ; ; ; ; ; ;2681; ; ; ; ; ; ; ;453; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;3; ; ;4; ;2; ; ; ;1;1; ; ; ;1; ; ; ; ; ; ;3988;1047; ;3154; ;10;10;7;1; ;0;0;234; ;8; ;9;9;9; ;9;10;8; ;8;8;19;2; ;47;5;17;34;7; ; ; ; 
Buenos Aires;RAUCH;Estatal;Rural;30; ; ; ; ; ; ; ; ; ; ; ; ;68; ; ; ; ; ; ; ;248; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;350;348;116;236;107;8;18;2; ; ;0;0; ; ;5; ;4;5;14;1;5;14;1; ; ;2; ; ; ;2; ;1;14; ; ; ; ; 
Buenos Aires;RAUCH;Estatal;Urbano;15; ; ; ; ; ; ; ; ; ; ; ; ;492; ; ; ; ; ; ; ;421; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1021;132;13;796;5;6;4;1;1; ;0;0;71; ;8; ;3;8;2; ;3;3;2; ;2;2;5; ;4;16; ; ;11; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Rural;31;4; ; ; ; ; ; ; ; ; ; ; ;318; ; ; ; ; ; ; ;445; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;488;357;86;497;52;10;14;4; ;6;0;0;137; ;6; ;7;6;7; ;7;8;4; ;3;4;3; ; ;6;1; ;10; ; ; ; ; 
Buenos Aires;RIVADAVIA;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ;495; ; ; ; ; ; ; ;787; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1028;187; ;996; ;2;4;3;1;1;0;0;187; ;3; ;3;3;2; ;2;4;3;1;3;3;4; ;4;23; ; ;16; ; ; ; ; 
Buenos Aires;RIVADAVIA;Privado;Urbano;4; ; ; ; ; ; ; ; ; ; ; ; ;518; ; ; ; ; ; ; ;122; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ;1;0; ; ; ; ; ; ;2; ; ;2;1; ;1; ; ; ; ;2;1; ;2; ; ; ; ; 
Buenos Aires;ROJAS;Estatal;Rural;25; ; ; ; ; ; ; ; ; ; ; ; ;218; ; ; ; ; ; ; ;321; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;401;385;160;393;160;6;15;2; ;5;1;0;133; ;2; ;4;2;8; ;5;11;1; ;1;2;1; ; ;10;1; ;7;2; ; ; ; 
Buenos Aires;ROJAS;Estatal;Urbano;24; ; ; ; ; ; ; ; ; ; ; ; ;1057; ; ; ; ; ; ; ;1772; ; ; ; ; ; ; ;64; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2715;1395; ;1436; ;10;6;4;1; ;5;0;763; ;8; ;8;10;3; ;3;6;5; ;4;5;6;1;6;29; ; ;47; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Rural;30; ; ; ; ; ; ; ; ; ; ; ; ;126; ; ; ; ; ; ; ;191; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ;2; ; ; ; ;3; ; ; ;1; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;268;272;44;214; ;5;17;3; ;9;0;0; ; ;3; ;3;3;13; ;8;13;1; ;2;1;1; ; ;2; ; ;2; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Urbano;19; ; ; ; ; ; ; ; ; ; ; ; ;585; ; ; ; ; ; ; ;1109; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1239;175;261;1201; ;8;4;3;1; ;40;0;122; ;8; ;6;8;3; ;3;4;3;1;3;3;9; ;2;28; ;5;14; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Rural;23; ; ; ; ; ; ; ; ; ; ; ; ;203; ; ; ; ; ; ; ;155; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;390;343;51;136;37;8;11;4; ; ;0;0;204; ;7; ;1;7;6; ;1;10;2; ;2;3;1; ; ;8; ; ;13; ;1; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ;475;326; ; ; ; ;56; ;941; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1048;743;61;596; ;5;5;4; ; ;2;0;327; ;5; ;4;5;4; ;4;5;4; ;2;4;2; ;9;20;3;2;36; ;2; ; ; 
Buenos Aires;SAAVEDRA;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;94;94; ; ; ; ;185; ;589; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1; ;0;0; ; ;2; ; ;2;2; ; ;2;2; ; ;2; ; ;1; ;1; ;4; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Rural;43; ; ; ; ; ; ; ; ; ; ; ; ;465; ; ; ; ; ; ; ;497; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;744;669;306;927;163;9;29;4; ;1;2;0;393; ;1; ;9;1;12; ;13;16;1; ;2;1;1; ; ;14;1;1;4; ;3; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;27; ; ; ; ; ; ; ; ; ; ; ; ;989; ; ; ; ; ; ; ;1826; ; ; ; ; ; ; ;139; ; ;12; ; ; ; ;1; ; ;1; ;3; ; ; ; ; ; ; ; ; ; ;1; ;8; ; ;1; ;1; ; ;4; ; ; ; ;48; ; ;4;1; ; ;1; ; ; ; ; ;5; ;4;1; ; ; ; ;2565;538;250;1513; ;12;6;5;2;97;8;0;82; ;7;1;11;7;4; ;5;5;5; ;4;4;5;4;7;13;4;1;30;1; ; ; ;4
Buenos Aires;SALADILLO;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;185; ; ; ; ; ; ; ;705; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;4; ; ;0;0; ; ;1; ;1;1; ; ;1; ;4; ; ;2; ;1;1;3;3; ;7;1; ; ; ; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ;419; ; ; ; ; ; ; ;525; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;626;136; ;748;2;4;4;3;1; ;1;0;89; ;2; ;4;2;2; ;2;3;3; ;2;2;4; ;1;14; ; ;19; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;21; ; ; ; ;34; ; ; ; ; ; ; ;373; ; ; ; ; ; ; ;509; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;597;659;334;387; ;6;9;3; ;23;0;0;262; ;1; ;5;1;1; ;7;3;3; ;3;3;1; ; ;9; ; ;10; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;28; ; ; ; ; ; ; ; ; ; ; ; ;1673; ; ; ; ; ; ; ;2140; ; ; ; ; ; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5; ; ; ; ;5; ; ; ;2; ; ; ;5; ; ;1; ;5; ; ;1;2;1; ; ; ; ;2; ; ;2; ; ;1; ; ; ; ;1318;476;1540;1532; ;10;8;5;1;1;0;0;233; ;8; ;10;9;5; ;6;7;7; ;7;6;14;9;8;51; ;4;32;3; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;333; ; ; ; ; ; ; ;685; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;46; ; ;77; ;3;2;2; ; ;0;0; ; ;2; ;2;2;1; ;1;1;1; ;1;1;1;1; ;6; ; ;4; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;39; ; ;39; ; ; ; ; ; ; ; ; ;358; ; ; ; ; ; ; ;576; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ;2; ; ; ; ; ; ; ;15; ; ; ; ;1;1; ; ; ; ; ; ;23; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;658;406; ;946;45;12;19;5; ;1;0;0;19; ;5; ;11;4;3;1;16;4;7; ;3;7;6; ; ;20; ;1;26; ;1; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;27;1; ; ; ; ; ; ; ; ; ; ; ;858; ; ; ; ; ; ; ;1666; ; ; ; ; ; ; ;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ;6; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2028;123;526;1966;120;13;6;6;1;1;0;0; ; ;6; ;12;6;4; ;6;4;5; ;4;6;4; ;1;47; ; ;56; ;1; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;8; ; ; ; ;61; ; ; ; ; ; ; ;576; ; ; ; ; ; ; ;686; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ;1;4; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1; ;0;0; ; ;1; ;1;1;1; ;2;1;3; ; ;3;1; ; ;7; ;1;4; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;18;1;2; ; ; ; ; ; ; ; ; ; ;171; ; ; ; ; ; ; ;186; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;3; ;1; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;496;474;83;92; ;7;8;2; ; ;0;0;250; ;4; ;3;5;3; ;4;5;1; ;1;2; ; ;2;6; ;7;2; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;30; ; ; ; ; ; ; ; ; ; ; ; ;858; ; ; ; ; ; ; ;1366; ; ; ; ; ; ; ;123; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;1; ; ; ; ;1; ; ; ; ;12; ; ;4; ; ; ; ; ; ; ; ; ;23; ;1; ; ; ; ;1; ; ; ; ; ;5; ;1; ; ; ; ; ;1079;822;81;991; ;13;5;4;2;59;0;0;563; ;9; ;13;10;2; ;4;5;5; ;3;6;15;2;5;19; ; ;30;3;10; ; ;2
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;9; ; ; ; ;277; ; ; ; ; ; ; ;621; ; ; ; ; ; ; ;650; ; ; ; ; ; ; ;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;1; ;0;0; ; ;2; ;2;2;3; ;1;3;1; ; ;2;1;3; ;11; ;2;7; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ;77; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;108;79;79;94;79;1;6;1; ; ;0;0; ; ;1; ;1;1;4; ;3;4; ; ; ;1; ; ; ; ; ; ;2; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ;341; ; ; ; ; ; ; ;424; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;560; ; ;537; ;3;3;1;1; ;0;0; ; ;3; ;3;3;3; ;3;3;1; ;1;1;2; ; ;25; ;1;16; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27; ;1;2; ; ; ; ; ; ; ; ; ;213; ; ; ; ; ; ; ;445; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;950;1011;29;49; ;7;12;5; ; ;1;0; ;62;9;1; ;9;11;1; ;10;3;1;2;3;1; ; ;4; ;3;7; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;73; ; ; ; ; ; ; ; ; ; ; ; ;5014; ; ; ; ; ; ; ;9219; ; ; ; ; ; ; ;25; ; ; ; ; ; ; ;3; ; ;1; ;19;5; ;7; ; ; ; ;22; ; ;1;1;60;48;7;62;2; ;2; ;21;1;1;4;1;67;61;4;48;3;1;3; ; ; ; ; ; ;5;2; ; ; ; ; ; ;9851;7418;2330;8300; ;24;23;22;2;44;152;0;1303; ;24;1;21;25;17; ;17;22;22;1;22;21;20;4;42;96;32;48;105;6;14; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;68; ; ; ; ;1789; ; ; ; ; ; ; ;6246; ; ; ; ; ; ; ;5895; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1; ;4;6; ; ;1;1;2;3;1; ;2;1; ;16;8;4;2;1;6; ;2;4; ;5;18;3;10;17;9;5;3;7; ; ;1; ;17;22; ;1; ; ; ; ;657;658; ;372; ;29;19;19;1; ;0;0;352;887;27;1;24;28;18; ;12;16;19; ;6;14;17;25;35;46;46;69;20;29;3; ; ; 
Buenos Aires;SAN ISIDRO;Estatal;Urbano;94; ; ; ; ;1382; ; ; ; ; ; ; ;5098; ; ; ; ; ; ; ;9769;245; ;286; ; ; ; ;259; ;20; ; ; ; ; ; ;2;2;4; ;3;2; ;19;2; ; ; ;8;3;1;8;1;34;36;1;65;1;4;1; ;24;5;1;5;6;95;107;7;56;7;8;4; ;2;1; ;7; ;4;6;1; ; ; ; ; ;9653;3120;4496;8003;239;27;34;30;2;50;43;0;1758; ;27; ;27;27;23; ;24;33;27; ;28;29;78;15;70;137;39;29;123;24;27; ; ;2
Buenos Aires;SAN ISIDRO;Privado;Urbano;182; ; ; ; ;3188;104; ;95;373; ; ; ;11960; ; ; ;315; ;666; ;15342; ; ; ; ; ;980; ;524;70;99; ; ; ;80; ; ;8;3;5; ;1;4;3;11;14;21;2;16;5;11;7;10;1;5;23;7;44;32;51;13;1;3;13;10;7;3;22;38;8;35;63;76;6; ;18;1;2;1; ;9;27;6;6;1;2;1; ;741;926; ;714; ;62;55;55;11;1;21;0;1280;3250;63; ;35;64;47; ;19;39;49; ;9;44;25;56;34;48;185;35;46;128;17; ;1;3
Buenos Aires;SAN MIGUEL;Estatal;Urbano;125; ;2;3; ; ; ; ; ; ; ; ; ;9394; ; ; ; ; ; ; ;18084; ; ; ; ; ;423; ;887; ; ; ; ;95; ; ;4;4; ; ;1;11;2; ;28;2; ;1; ;25;3; ;7; ;138;11;6;87;3;1; ; ;42;3;4;6; ;341;34;4;85;6;6; ;5;6;1;2;1; ;19;9;9;8;1; ; ; ;16544;9914;5849;12942; ;32;37;38;5;209;101;0;35; ;31; ;31;33;36;4;38;36;43;3;42;43;31;33;140;201;64;164;131;29;61; ; ;14
