provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Chaco;FRAY JUSTO SANTA MARIA DE ORO;Estatal;Urbano;3;0;20;0;0;0;1;0;0;9;0;71;0;0;0;1;0;1;8;0;9;0;16;0;0;4;0; ; ;5;0;0;0;0;0;49;0;1;0;0;1518;0;0;0;0;697;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL BELGRANO;Estatal;Rural; ; ;1;0; ; ; ; ;0;0;0;9;0;0;0;8;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL BELGRANO;Estatal;Urbano;6;0;30;0;0;0;1;0;0;10;0;110;1;7;0;0;0;0;12;0;5;0;23;0;0;1;0; ; ;3;0;0;0;0;0;18;0;0;0;0;2190;0;0;0;0;411;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL DONOVAN;Estatal;Rural;2;0;8;0; ; ; ; ;0;1;0;30;0;0;0;8;0;5;2;0; ; ;2;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL DONOVAN;Estatal;Urbano;6;0;28;2;11;0;0;0;0;15;0;117;0;3;0;1;0;0;13;0;11;0;29;0;0;6;0; ; ;5;0;0;0;0;0;60;0;0;0;0;2275;0;6;0;0;651;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL GUEMES;Estatal;Rural;6;0;118;0;30;0;2;0;0;48;0;558;0;85;0;99;0;4;27;0;9;0;63;0;0;1;0;0;0;6;0;0;0;0;0;187;0;5;79;0;5491;0;196;0;32;739;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL GUEMES;Estatal;Urbano;13;0;75;0;11;0;1;0;0;33;0;389;0;36;0;4;0;8;46;0;46;0;111;0;0;11;0;0;0;25;0;0;0;0;0;251;0;0;0;0;8890;25;64;5;0;2780;100;0;0;0;0;0;0;72;0;3
Chaco;GENERAL GUEMES;Privado;Rural;0;0;5;0;0;0;0;0;0;6;0;43;0;11;0;0;0;0;15;0;9;0;26;0;0;6;0;36;0;4;0;0;0;0;0;0;0;0;0;0;1345;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;GENERAL GUEMES;Privado;Urbano;6;0;29;0;12;0;0;0;0;9;0;76;0;3;0; ; ;6;18;0;20;0;26;0;2;9;0;12;0;14;0;0;0;0;0;35;0;21;0;0;2116;38;221;0;38;752;0;0;0;0;0;0;0;22;0;0
Chaco;INDEPENDENCIA;Estatal;Rural;0;0;7;0;0;0;0;0;0;6;0;42;0;3;0;19;0;0;2;0; ; ;5;0;0; ; ; ; ; ; ; ;0;0;0;39;0;0;0;0;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;INDEPENDENCIA;Estatal;Urbano;8;0;45;0;0;0;1;0;0;16;0;192;0;0;0;0;0;0;18;0; ; ;48;0;0;3;0; ; ;2;0;0;0;0;0;23;0;0;128;0;4431;54;0;0;0;511;0;0;0;0;0;0;0;0;0;0
Chaco;LIBERTAD;Estatal;Rural;1;0;9;0;0;0;0;0;0;2;0;26;0;0;0;4;0;0;3;0; ; ;3;0;0; ; ; ; ; ; ; ;0;0;0;2;0;2;0;0;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;LIBERTAD;Estatal;Urbano;6;0;28;1;4;0;0;0;9;6;0;76;0;1;0;0;0;0;12;0;16;0;27;0;0;2;0;0;0;7;0;0;0;0;0;16;0;0;0;0;2337;0;0;0;0;745;0;0;0;60;0;0;0;0;0;0
Chaco;LIBERTADOR GENERAL SAN MARTIN;Estatal;Rural;4;0;69;0;14;0;2;0;0;28;0;343;1;57;0;44;0;16;21;0;26;0;36;1;0;4;0;0;0;5;0;0;0;0;0;107;0;0;0;0;2685;0;0;0;0;1312;0;0;0;0;0;0;0;0;0;0
Chaco;LIBERTADOR GENERAL SAN MARTIN;Estatal;Urbano;13;0;76;0;6;0;3;0;1;27;0;295;3;4;0;2;0;3;45;0;23;0;103;3;0;13;0; ; ;22;0;0;0;0;6;108;0;0;50;0;8312;0;155;0;0;3216;0;0;0;0;0;0;0;90;0;0
Chaco;LIBERTADOR GENERAL SAN MARTIN;Privado;Urbano;3;0;17;0;2;0; ; ;0;4;0;33;0; ; ; ; ;0;8;0;1;0;12;0;0;4;0;13;0; ; ;11;0;0;0;42;0;0;0;0;1221;0;240;0;0;9;0;0;0;0;0;0;0;0;0;9
Chaco;MAIPU;Estatal;Rural;0;0;20;0;1;0;0;0;0;11;0;85;1;1;0;31;0;3; ; ; ; ;1;0;0; ; ; ; ;1;0;0;0;0;0;33;0;0;0;0;42;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0
Chaco;MAIPU;Estatal;Urbano;4;0;22;0;0;0;0;0;0;14;0;186;0;0;0;1;0;5;19;0;19;0;57;0;0;7;0;0;0;13;0;0;0;0;0;83;0;0;0;0;4112;0;0;0;0;1428;0;0;0;0;0;0;0;0;0;0
Chaco;MAYOR LUIS J FONTANA;Estatal;Rural;1;0;34;0;5;0;0;0;0;5;0;59;1;11;0;22;0;8;2;0; ; ;1;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;16;0;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;MAYOR LUIS J FONTANA;Estatal;Urbano;21;0;90;2;1;0;0;0;0;33;0;364;4;5;0;0;0;3;40;0;24;0;107;0;0;16;0;0;0;18;0;0;0;0;0;76;13;0;421;0;8076;0;442;0;0;2313;0;0;0;18;0;18;0;0;0;21
Chaco;MAYOR LUIS J FONTANA;Privado;Urbano;6;0;39;0;3;0;0;0;1;19;0;143;0;1;0;1;0;3;22;0;24;0;37;0;4;12;0;44;0;10;0;0;0;0;0;0;0;1;22;0;2511;0;0;0;0;948;0;0;0;0;0;0;0;3;0;0
Chaco;O HIGGINS;Estatal;Rural;0;0;22;0;1;0;0;0;0;2;0;46;0;1;0;20;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;1; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Chaco;O HIGGINS;Estatal;Urbano;8;0;36;0;10;0;0;0;0;14;0;192;0;0;0;1;0;1;15;0;3;0;36;0;0;5;0; ; ;8;1;0;0;0;0;77;0;10;23;6;3665;0;63;0;0;1392;0;0;0;0;0;0;0;0;0;0
Chaco;PRESIDENCIA DE LA PLAZA;Estatal;Rural;0;0;4;0;1;0;0;0;0;5;0;30;0;0;0;8;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;40;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Chaco;PRESIDENCIA DE LA PLAZA;Estatal;Urbano;5;0;26;0;0;0;3;0;8;8;0;92;0;0;0;2;0;0;7;0;15;0;22;0;0;2;0; ; ;2;0;0;0;0;0;73;4;0;0;0;1965;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0
Chaco;QUITILIPI;Estatal;Rural;0;0;26;0;2;0;2;0;0;11;0;117;0;8;0;24;0;1;7;0; ; ;13;0;0; ; ; ; ;1;0;0;0;0;0;34;2;0;0;0;1485;38;0;0;0;75;0;0;0;0;0;0;0;0;0;0
Chaco;QUITILIPI;Estatal;Urbano;10;1;51;0;0;0;0;0;0;20;0;220;0;11;0;1;0;0;20;0;14;1;50;0;0;6;0; ; ;8;0;0;0;0;0;93;0;0;50;0;5366;6;71;0;0;971;0;0;0;0;0;0;0;95;0;0
Chaco;SAN FERNANDO;Estatal;Rural;3;0;28;0;1;0;1;0;2;4;0;52;1;1;0;9;0;1;6;0; ; ;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;839;0;65;0;0;172;0;0;0;0;0;0;0;0;0;0
Chaco;SAN FERNANDO;Estatal;Urbano;133;1;722;0;28;0;12;0;29;243;0;2588;19;8;0;4;0;19;249;0;218;0;792;1;6;67;0;3;0;112;2;19;0;0;36;1837;51;5;1099;0;56065;149;393;0;36;14042;130;0;0;0;0;0;0;0;0;0
Chaco;SAN FERNANDO;Privado;Urbano;79;0;373;0;88;0;4;0;88;76;0;612;0;28;0;0;0;131;85;0;13;0;171;0;59;139;0;585;0;172;0;21;0;0;6;710;0;148;74;0;10717;0;69;0;874;10021;0;0;0;10;0;0;0;61;0;730
Chaco;SAN LORENZO;Estatal;Rural;1;0;11;0;2;0;0;0;0;5;0;56;0;2;0;21;0;2;2;0; ; ;6;0;0; ; ; ; ; ; ; ;0;0;0;36;0;0;22;0;437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;SAN LORENZO;Estatal;Urbano;5;0;21;0;0;0;0;0;0;9;0;111;0;0;0;0;0;4;7;0;5;0;23;0;0;3;0; ; ;7;0;0;0;0;0;27;0;0;264;0;1973;0;0;0;0;790;0;0;0;0;0;0;0;0;0;0
Chaco;SARGENTO CABRAL;Estatal;Rural;1;0;13;0;0;0;0;0;0;5;0;67;0;0;0;16;0;7;4;0; ; ;8;0;0; ; ; ; ; ; ; ;0;0;0;10;0;0;0;0;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chaco;SARGENTO CABRAL;Estatal;Urbano;6;0;29;0;0;0;2;0;6;12;0;122;0; ; ; ; ;0;15;0; ; ;38;0;0;11;0; ; ;13;0;0;0;0;0;78;0;0;18;0;2967;0;111;0;0;1963;0;0;0;0;0;0;0;0;0;0
Chaco;TAPENAGA;Estatal;Rural;1;0;13;0;2;0;1;0;0;6;0;47;0;3;0;5;0;0;6;0;3;0;14;0;0;3;0;0;0;3;0;0;0;0;0;26;0;0;24;0;680;4;0;0;0;258;0;0;0;0;0;0;0;0;0;0
