provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Buenos Aires;25 DE MAYO;Estatal;Rural;50; ; ; ; ; ; ; ; ; ; ; ; ;341; ; ; ; ; ; ; ;646;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;484;504; ;1101;317;12;31;6; ;8;17; ; ; ;2; ;10;2;7;1;26;7;4;1;2;5; ; ; ;20; ;3;3; ; ; ; ; 
Buenos Aires;25 DE MAYO;Estatal;Urbano;43; ; ; ; ; ; ; ; ; ; ; ; ;1304; ; ; ; ; ; ; ;2093; ; ; ; ; ; ; ;90; ; ;11; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1334;496;55;2042;3;19;12;7;2;1;0; ;156; ;9; ;19;10;6; ;9;7;7; ;5;7;11;1; ;58;1; ;62; ; ; ; ; 
Buenos Aires;25 DE MAYO;Privado;Urbano;9; ; ; ; ;320; ; ; ; ; ; ; ;617; ; ; ; ; ; ; ;696; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;3; ; ;0; ; ; ; ; ;3; ;2; ;3;2;2; ;1;2;1; ;2;7; ; ;7; ;1; ; ; 
Buenos Aires;9 DE JULIO;Estatal;Rural;48; ; ; ; ; ; ; ; ; ; ; ; ;434; ; ; ; ; ; ; ;526; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;965;618;91;919;120;14;19;7; ; ;4; ;397; ;10; ;8;10;5; ;12;12;2; ;5;3;2; ;1;10; ;1;13; ; ; ; ; 
Buenos Aires;9 DE JULIO;Estatal;Urbano;37; ; ; ; ; ; ; ; ; ; ; ;1;1885; ; ; ; ; ; ; ;3104; ; ; ; ; ; ; ;215; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ;2;7; ; ;1; ;6; ; ;2;1; ; ; ;4; ; ;1; ;2; ;1; ;6;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2999;615;31;3621;141;12;12;9;2;6;21; ;457; ;10; ;13;10;8; ;9;11;7; ;9;7;12; ; ;43; ;1;35;1; ; ; ;1
Buenos Aires;9 DE JULIO;Privado;Urbano;7; ; ; ; ;170; ; ; ; ; ; ; ;548; ; ; ; ; ; ; ;858; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3; ; ;1; ; ; ;2; ;1;2;3; ;1;3;3; ; ;3; ;1;1;5;2; ;7;1; ; ; ; 
Buenos Aires;ADOLFO ALSINA;Estatal;Rural;26; ; ; ; ; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ;231; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;414;67;20;364; ;10;13;3; ; ;1; ;40; ;7; ;4;4;8; ;5;7;3; ;1;3; ; ; ;4; ;1;7; ; ; ; ; 
Buenos Aires;ADOLFO ALSINA;Estatal;Urbano;19; ;1; ; ; ; ; ; ; ; ; ; ;455; ; ; ; ; ; ; ;1019; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ; ;10;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1091;590; ;1119;222;5;7;7; ; ;0; ;208; ;4; ;4;3;4; ;5;6;6; ;5;6;4; ; ;15; ;5;13; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Rural;22; ; ; ; ; ; ; ; ; ; ; ; ;130; ; ; ; ; ; ; ;268; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;302;327;90;333;64;5;5;4; ;1;0; ; ; ;2; ;6;2;5; ;7;5;2; ;3;3; ; ; ;7; ; ;7; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ;355; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;562;150; ;461; ;4;3;4;1; ;8; ;16; ;4; ;4;4;3; ;2;3;4; ; ;4;4; ; ;2; ; ;9; ; ; ; ;1
Buenos Aires;ALBERTI;Estatal;Rural;17; ; ; ; ; ; ; ; ; ; ; ; ;137; ; ; ; ; ; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;416;184;148;287;91;6;9;2; ; ;15; ;31; ;2; ;4;2;3; ;6;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ;372; ; ; ; ; ; ; ;641; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ; ;3; ;1;2; ; ; ;1;1; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;556;295;86;748; ;3;2;3; ; ;0; ;55;31;2; ;3;2;3; ;2;3;3; ;3;3;4; ;1;16; ; ;12; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;237;205; ;2; ; ; ; ; ; ; ; ; ;19839; ; ; ; ; ; ; ;33042; ; ; ; ; ;58; ;112;76; ;53; ; ; ; ;15;2;1;2; ;19; ; ;15; ;2; ; ;119;4; ;7;1;171;26;16;60;6;2; ;3;225;1;12;13; ;475;37;6;30;17;10;1;4;11; ;1; ; ;15;3;2;3; ; ; ; ;33523;17411;12149;24246; ;60;79;78;2;410;383; ;2127; ;64;1;64;64;72; ;73;80;86; ;85;86;143;19;85;524;86;48;170;25;29; ; ; 
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;175; ; ; ; ;4133; ; ; ; ; ; ; ;18135; ; ; ; ; ; ; ;13230; ; ; ; ; ;388; ;146; ; ; ; ; ; ; ; ; ; ;1;1;4; ; ;7;2; ; ; ;13; ;2;4; ;32;6;8;14;2;4;4; ;20;1;4;5; ;63;26;4;1;10;10;7; ;5; ; ; ; ;16;5;2;3;1; ; ; ;24; ;400;24; ;54;53;53;2;150;376; ;265; ;61; ;58;62;46; ;44;47;49; ;22;50;19;32;49;53;157;30;21;50;6; ; ; 
Buenos Aires;ARRECIFES;Estatal;Rural;14; ; ; ; ; ; ; ; ; ; ; ; ;130; ; ; ; ; ; ; ;161; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33;119; ;304; ;3;10;1; ;1;2; ; ; ;1; ;3;1;3; ;7;3;1; ; ;1; ; ; ;7;3; ;5; ; ; ; ; 
Buenos Aires;ARRECIFES;Estatal;Urbano;31; ; ; ; ; ; ; ; ; ; ; ; ;1370; ; ; ; ; ; ; ;2601; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ;1;3;1; ; ;5; ; ; ; ;9;1;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2324;621;629;2041; ;9;9;8;1; ;20; ;106; ;8; ;9;10;6; ;8;7;6; ;5;6;2;2;2;42;7;14;21;1;1; ; ; 
Buenos Aires;AVELLANEDA;Estatal;Urbano;186; ; ; ; ; ; ; ; ; ; ; ; ;12680; ; ; ; ; ; ; ;20223;228;253; ; ; ; ; ;551;39; ; ; ; ; ; ;15;3; ;12;1;28;14;3;107;4;1; ;1;50;7; ;13; ;135;62;14;222;11;8; ;7;75;4;6;13;2;363;90;8;108;22;11;1;2;24;2;17;10;1;49;30;9;14;15;4; ; ;20080;14006;3838;13668; ;71;56;40;10;43;71; ;3316; ;67; ;66;72;39; ;39;55;42; ;41;41;58;20;57;430;85;48;134;15;4;2; ;9
Buenos Aires;AVELLANEDA;Privado;Urbano;118; ; ; ; ;2868; ; ; ; ; ; ; ;11420; ; ; ; ; ; ; ;10920; ; ; ; ; ; ; ;258; ;28; ; ; ; ; ;1; ; ; ;1;5;3; ;21;5; ;2;1;1; ;1;2; ;8;3;3;23;4;10;4; ;15;3; ;4;1;27;29;5;17;16;10;1;4;17; ; ; ; ;18;1; ;7; ; ; ; ;321;31; ;253; ;34;31;32;5;40;13; ;546;575;40; ;39;39;29;1;24;30;29; ;17;27;10;33;21;78;142;26;19;39;8; ; ; 
Buenos Aires;AYACUCHO;Estatal;Rural;38; ; ; ; ; ; ; ; ; ; ; ; ;209; ; ; ; ; ; ; ;162; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;223;261; ;152; ;8;24;1; ;1;2; ; ; ;4;4; ;4;22;2;3;22;1;1; ;1; ; ; ;13; ; ;1; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Urbano;25; ; ; ; ; ; ; ; ; ; ; ; ;1023; ; ; ; ; ; ; ;1620; ; ; ; ; ; ; ;123; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ;593;312;924;1504;25;8;6;9;2; ;10; ;64; ;5; ;6;5;4; ;4;5;6; ;7;5;8; ;2;28; ;43;13; ; ; ; ;1
Buenos Aires;AZUL;Estatal;Rural;43; ; ; ; ; ; ; ; ; ; ; ; ;162; ; ; ; ; ; ; ;147; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;248;176; ;283;86;9;23;1; ;4;0; ; ; ;8; ;4;5;10; ;18;9;2; ; ;3;1; ;1;8;1; ;2; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Urbano;61; ; ;1; ; ; ; ; ; ; ; ; ;2195; ; ; ; ; ; ; ;3225; ; ; ; ; ; ; ;83; ; ;32; ; ; ; ;3; ; ; ; ; ; ; ;4; ; ; ; ;3; ;1; ; ;5; ; ;6;2; ; ; ;7;2; ;1; ;9;1; ;2;1;1; ; ; ; ; ; ; ;1;2; ;1; ; ; ; ;2566;1234;17;2878;17;17;20;14;4;24;43; ;419; ;15; ;20;15;13; ;14;18;17; ;10;17;6;5;8;81;5;1;55;2; ; ;4; 
Buenos Aires;AZUL;Privado;Urbano;21; ; ; ; ;420; ; ; ; ; ; ; ;2059; ; ; ; ; ; ; ;1412; ; ; ; ; ; ; ;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99; ; ;109; ;4;7;7;3; ;1; ; ; ;4; ;4;4;4; ;6;4;7; ;3;7; ;2;1;15;8; ;12;1;1; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Rural;6; ; ; ; ; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;145;44; ;95; ;1;5; ; ;1;0; ;35; ;1; ; ;1;4; ;1;5; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;196; ; ; ;3; ; ; ; ; ; ; ; ;10250; ; ; ; ; ;373; ;18100; ; ;46; ; ;89; ;1113;10;33;29;11; ; ; ;2; ;1; ; ;11;1;1;12;1;1;2; ;29; ;9;1;1;21;3;2;29;6;4; ;72;46;1;21;10; ;32;2;2;14;15;6; ;3;7;1;10; ; ;2;1;1;2;2;1; ;1;12003;3490;2855;9402; ;57;67;45;10;192;37; ;584; ;61; ;56;61;61;2;61;66;53;1;43;50;86;9;19;457;15;26;313;8;15;4;2;14
Buenos Aires;BAHIA BLANCA;Privado;Urbano;88; ; ; ; ;2045; ; ; ; ; ; ; ;6185; ; ; ; ; ;564; ;6537; ; ; ; ; ;317; ;981; ; ;23; ;64; ; ; ;1;2; ; ; ; ; ;4;4; ;2; ; ;1;1; ; ; ;2; ;5;2;7;1; ;1;4;4; ; ;1; ; ;2;7;20;4; ; ;3;2; ; ; ;1; ; ; ; ;2;1;284;47; ;253; ;29;22;24;10;60;553; ;312; ;26; ;30;26;13;2;17;14;23; ;1;20;20;3;20;20;36;25;34;17;9; ; ;2
Buenos Aires;BALCARCE;Estatal;Rural;34; ; ; ; ; ; ; ; ; ; ; ; ;179; ; ; ; ; ; ; ;315; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;267;93; ;285; ;8;21;5; ; ;3; ; ; ;4; ;4;4;11;1;9;11;3; ;3;3; ;1; ;4; ;2;15; ; ; ; ; 
Buenos Aires;BALCARCE;Estatal;Urbano;46; ; ;1; ; ; ; ; ; ; ; ; ;1649; ; ; ; ; ; ; ;3667; ; ; ; ; ; ; ;127;30; ; ; ; ; ; ;3; ; ;1; ;3; ; ;3; ;1; ; ;9; ; ; ; ;3; ; ;4; ;2; ; ;26;1;1; ; ;20; ;2;2; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ;1460;903; ;1398; ;17;11;12;3;3;9; ;113; ;11; ;16;11;9; ;9;10;12;1;8;12;6; ;8;25; ;11;53; ;1; ; ; 
Buenos Aires;BALCARCE;Privado;Rural;5; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ;149; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;149; ; ; ; ;2;2; ; ;0; ; ; ;1; ; ;1;2; ; ;2;2; ; ;2; ; ; ; ; ; ;5; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Urbano;4; ; ; ; ; ; ; ; ; ; ; ; ;507; ; ; ; ; ; ; ;207; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;1; ; ;4; ; ; ; ; ;3; ;2; ;3;2;1; ; ;1;1; ;1;8; ;1;2; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Rural;25; ; ; ; ; ; ; ; ; ; ; ; ;233; ; ; ; ; ; ; ;466; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;499;480; ;532;134;4;10;4; ;2;2; ;55; ;1;1;5;1;3;1;10;4;2;1;2;4;2; ; ;7;4;1;4; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;39; ; ; ; ; ; ; ; ; ; ; ; ;1449; ; ; ; ; ; ; ;2506; ; ; ; ; ; ; ;32; ; ; ; ; ; ; ;14; ; ;1; ; ; ; ;2; ;1; ; ;6; ; ; ; ;6; ; ;2;1; ; ;11;21; ;1;1; ;2; ; ;2; ;2; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ;1275;504;381;2448; ;11;10;9;2; ;3; ;124; ;9;1;17;9;4; ;9;5;8;1;5;8;9;12; ;37;31; ;26; ;2; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;10; ; ; ; ;165; ; ; ; ; ; ; ;594; ; ; ; ; ; ; ;669; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;3; ; ;0; ; ; ;1; ;4;1;2; ;3;2;3; ; ;3;2;1; ;4;13; ; ;8;2; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;13; ; ; ; ; ; ; ; ; ; ; ; ;114; ; ; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;141;481; ;452; ;5;5;3; ; ;0; ; ; ;1; ;5;1;1; ;5;1; ; ;3; ;1; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;17; ; ; ; ; ; ; ; ; ; ; ; ;555; ; ; ; ; ; ; ;1614; ; ; ; ; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2; ;1; ;3; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1823;680;285;1662;20;4;6;6;1; ;19; ;111; ;4; ;4;4;4; ;5;5;6; ;4;6; ; ; ;36;11;2;32;3;1; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;182; ; ;10;1; ; ; ; ; ; ; ; ;12019; ; ; ; ; ; ; ;22305; ; ; ; ; ; ; ;174; ; ; ; ; ; ; ;14;1; ;1; ;5; ; ;11;1; ; ; ;101;1;1;6; ;53;7;4;30;5;3; ; ;169;3;1;6;2;131;4;8;19;14;11; ;1;10; ;2;1; ;17;4;4; ; ; ; ; ;24987;9710;5769;16400; ;58;55;56;3;46;3; ;2733; ;61; ;60;61;44; ;45;55;59; ;59;58;49;19;288;272;41;70;135;14;8;1; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;102; ; ; ; ;2780; ; ;184; ; ; ; ;12150; ; ;193; ; ; ; ;8706; ; ; ; ; ;544; ; ; ; ; ; ; ; ; ; ; ;1;1;2;1; ; ;3;3; ; ; ;15; ;1;1;1;10;3;2;5;7;13; ; ;12;2;2; ;3;21;6;5;10;11;8; ;1; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;29;34;31;3;2;25; ;479; ;34; ;34;33;30;2;31;31;26; ;22;29;1;30;23;56;92;45;22;25; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;57; ;16; ; ; ; ; ; ; ; ; ; ;3511; ; ; ; ; ; ; ;7360; ; ; ; ; ; ; ;289; ;19; ; ; ; ; ;2;1; ;2; ;6;9; ;5; ; ; ; ;20;6; ;6;3;73;41;2;3;1;1; ; ;23;5; ;6; ;142;56;2;3; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;6137;3844;1311;6604; ;15;20;18;2;29;3; ;694; ;15; ;16;15;15; ;15;19;17; ;15;18;3;12;20;126;3;7;126;4;1; ; ;5
Buenos Aires;BERISSO;Privado;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ;1080; ; ; ; ; ; ; ;1558; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;73; ;304; ;6;7;6;1; ;0; ;194; ;7; ;8;8;3; ;6;4;7; ;2;7; ;5; ;13;9;2;9;1; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;39; ; ; ; ; ; ; ; ; ; ; ; ;169; ; ; ; ; ; ; ;279; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;288;178; ;397; ;5;23;4; ; ;18; ;67; ;4; ;6;3;13; ;11;15;2; ;4;2;3; ;2;9;1; ;8; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;38; ; ; ; ; ; ; ; ; ; ; ; ;1120; ; ; ; ; ; ; ;2068; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;142; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ;1; ; ; ; ;12;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1606;779;236;2012;32;14;10;8;1;1;54; ;211; ;10; ;15;10;7;1;8;9;7;1;7;6;15; ; ;51; ; ;35; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;544; ; ; ; ; ; ; ;509; ; ; ; ; ; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1; ;8; ; ; ; ; ;2; ;1; ;2;1;2; ; ;2;1; ; ;5; ; ;3;1; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;22; ; ; ; ; ; ; ; ; ; ; ; ;213; ; ; ; ; ; ; ;280; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;343;329; ;317; ;7;11;4; ; ;4; ;152; ;3; ;3;4;4; ;5;6;2; ;2;2; ; ; ;12; ; ;7; ; ; ; ; 
