provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Buenos Aires;ALBERTI;Estatal;Rural;2;0;9;0;6;0;2;0;0;4;0;16;0;10;0;5;0;0;7;0;6;0;26;0;0; ; ; ; ; ; ; ;15;0;0;135;0;0;0;0;585;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;ALBERTI;Estatal;Urbano;4;0;17;0;13;0;0;0;0;7;0;27;0;7;0;0;0;0;12;0; ; ;23;0;0; ; ; ; ; ; ; ;30;0;0;241,5;0;0;0;0;816;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;126;7;496;0;265;1;1;0;7;272;25;1523;2;266;0;0;0;6;301;20;4;0;868;42;0;18;15;0;0;36;17;0;1020;3;0;11170,5;49,5;139,5;180;0;48240;135;282;0;138;3672;307,5;0;0;0;0;0;0;0;0;0
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;89;0;430;0;207;0;1;0;28;156;0;767;0;50;0;2;0;31;164;1;3;0;308;0;26;13;0; ; ;3;0;3;899;17;61;6757,5;0;858;0;0;24594;0;0;0;408;1548;0;0;0;0;0;0;0;0;0;0
Buenos Aires;ARRECIFES;Estatal;Rural;1;0;4;0;4;0;2;0;0;1;0;10;0;1;0;9;0;0;2;0; ; ;3;0;0; ; ; ; ; ; ; ;9;0;2;135;0;1,5;0;0;223,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;ARRECIFES;Estatal;Urbano;12;0;58;0;37;0;1;0;0;24;0;94;0;36;0;0;0;0;28;1;6;0;75;0;3;3;0; ; ;3;0;0;96;0;0;672;9;0;0;0;4071;3;0;0;24;286,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AVELLANEDA;Estatal;Urbano;124;0;444;0;254;1;0;0;0;209;3;897;3;253;1;1;0;19;218;10;116;0;722;23;2;48;14;31;1;103;23;3;796;0;0;6753;15;0;321;3;29197,5;160,5;271,5;0;0;13788;831;0;0;30;0;0;0;21;0;0
Buenos Aires;AVELLANEDA;Privado;Urbano;62;0;328;0;199;0;2;0;33;113;0;505;0;35;0;0;0;14;91;0;7;0;182;2;15;15;2;0;0;6;0;7;406;0;46;4720,5;0;334,5;0;0;13747,5;0;222;0;276;1901,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AYACUCHO;Estatal;Rural;0;0;6;0;3;0;3;0;1;3;0;14;0;16;0;26;0;0;4;0; ; ;5;0;0; ; ; ; ; ; ; ;5;0;0;354;0;0;0;0;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AYACUCHO;Estatal;Urbano;9;1;37;0;27;0;2;0;0;17;0;72;0;18;0;0;0;0;30;2;53;0;84;0;0;7;2;0;0;6;2;0;59;0;0;612;0;0;15;0;3619,5;3;38;0;0;1221;0;0;0;0;0;0;0;9;3;0
Buenos Aires;AZUL;Estatal;Rural;1;0;10;0;1;0;2;0;0;5;0;9;0;2;0;25;0;1;7;3; ; ;2;0;0; ; ; ; ; ; ; ;3;0;0;256,5;3;3;0;0;646,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AZUL;Estatal;Urbano;25;0;110;0;61;0;0;0;3;41;1;187;2;65;0;1;0;4;63;0;7;0;130;2;0;12;5;0;0;23;1;0;231;0;3;1383;9;0;1,5;0;7627,5;37,5;86;0;0;2664;63;0;0;0;0;0;0;12;0;0
Buenos Aires;AZUL;Privado;Urbano;7;0;41;0;22;0;0;0;12;16;0;76;0;11;0;0;0;1;23;0;1;0;40;0;3;6;0;0;0;1;0;0;61;0;10;978;0;18;34,5;0;3240;0;0;0;0;527;0;0;0;0;0;3;0;0;0;0
Buenos Aires;BAHIA BLANCA;Estatal;Rural;0;0;0;0;1;0;1;0;0;4;0;9;0;4;0;2;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;141;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;94;1;432;0;277;0;0;0;10;194;0;918;0;240;0;1;0;3;214;10;121;0;642;11;4;46;10;0;0;98;8;0;845;9;1;6798;0;0;4,5;0;27363;15;127,5;19;42;7467,5;427,5;0;0;79,5;18;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Privado;Urbano;38;0;219;0;122;0;0;0;18;65;0;272;0;37;0;1;0;11;70;0;53;0;143;0;12;40;0;399;0;12;0;3;310;0;63;3276;0;217,5;0;0;11436;0;45;0;33;8710;0;123,5;0;0;0;0;0;0;0;43
Buenos Aires;BALCARCE;Estatal;Rural;0;0;5;0;5;0;5;0;0;9;0;17;0;6;0;13;0;3;6;0;0;0;12;0;0; ; ; ; ; ; ; ;3;0;0;207;0;0;0;0;930;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Estatal;Urbano;19;0;77;0;49;0;2;0;0;31;0;134;0;38;0;0;0;0;30;0;1;0;100;0;0;8;1;0;0;13;1;0;143;0;0;1062;0;0;0;0;4866;15;0;0;0;1342,5;57;0;0;0;0;0;0;1,5;0;0
Buenos Aires;BALCARCE;Privado;Rural; ; ;2;0;2;0;1;0;0;1;0;4;0;0;0;1;0;0;7;0;2;0;8;0;0; ; ; ; ; ; ; ;2;0;0;46,5;0;0;0;0;699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Privado;Urbano;0;0;12;0;5;0;0;0;0;7;0;33;0;1;0;0;0;7;3;0;0;0;5;0;0; ; ; ; ; ; ; ;31;0;0;289,5;0;40,5;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Estatal;Rural;3;0;10;0;3;0;0;0;4;5;0;27;0;5;0;9;0;0;6;0;1;0;5;0;0; ; ; ; ; ; ; ;30;0;4;301,5;0;0;0;0;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Estatal;Urbano;18;0;66;0;34;0;1;0;2;23;0;110;0;29;0;0;0;0;36;1;0;0;76;0;0;8;3;0;0;9;0;0;142;3;0;696;0;0;6;0;3625,5;12;32;0;0;1074;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Privado;Urbano;3;0;16;0;7;0;1;0;1;8;0;34;0;3;0;0;0;5;6;0;0;0;15;0;1; ; ; ; ; ; ; ;44;0;0;450;0;45;0;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Estatal;Rural;1;0;6;0;9;0;4;0;3;4;0;20;0;25;0;1;0;0;2;1;1;0;7;1;0; ; ; ; ; ; ; ;21;0;3;159;3;0;0;0;460,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;10;0;39;0;25;0;0;0;3;12;1;63;0;35;0;0;0;0;29;0;8;0;63;0;0;2;0; ; ;1;0;0;57;0;0;486;0;0;24;0;3010,5;0;117;0;0;197;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BERAZATEGUI;Estatal;Urbano;101;7;393;0;206;1;1;0;1;187;6;948;0;225;0;2;0;10;244;12;22;0;672;19;2;7;11;1;0;25;1;329;711;0;0;7180,5;57;0;7,5;0;33991,5;106,5;127;0;10,5;2845,5;0;0;0;0;0;0;0;45;0;3808,5
Buenos Aires;BERAZATEGUI;Privado;Urbano;47;0;249;0;130;0;0;0;38;96;0;564;0;32;0;1;0;36;81;0;92;0;167;0;12;16;0; ; ;7;0;4;479;20;39;3322,5;1,5;805,5;36;0;15892,5;0;0;0;184,5;2313;0;0;0;0;0;0;0;0;0;201
Buenos Aires;BERISSO;Estatal;Urbano;27;0;126;0;76;0;1;0;0;56;0;283;0;78;0;2;0;1;60;3;33;0;193;2;0;10;3; ; ;13;7;0;296;0;0;2184;0;27;111;0;9946,5;0;16;0;0;1515;138;0;0;64,5;0;0;0;82,5;0;0
Buenos Aires;BERISSO;Privado;Urbano;10;0;45;0;16;0;1;0;0;21;1;73;0;12;0;0;0;2;18;0;0;0;27;0;0;2;0; ; ;1;0;0;88;0;0;552;0;12;19,5;0;2302,5;3;0;0;30;318;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Estatal;Rural;1;0;12;0;3;0;1;0;0;4;0;15;0;7;0;23;0;0;6;0; ; ;16;0;0;0;2; ; ;0;1;0;9;0;0;205,5;0;0;24;0;696;0;9;0;0;33;0;0;0;22,5;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Estatal;Urbano;10;0;57;0;28;0;2;0;2;23;0;100;0;41;0;0;0;0;33;2;9;0;92;0;0;5;3; ; ;7;3;0;100;0;0;702;9;0;0;0;3886,5;27;189;8;0;1285,5;0;22,5;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Privado;Urbano;2;0;9;0;5;0; ; ;2;4;0;18;0;9;0;0;0;0;5;0;1;0;11;0;0;2;0; ; ; ; ;0;7;0;3;117;0;0;0;0;670,5;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Rural;0;0;10;0;8;0;6;0;0;9;0;24;0;9;0;5;0;0;7;0;0;0;12;1;0; ; ; ; ; ; ; ;15;0;0;219;0;0;0;0;573;31,5;17;3;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Urbano;15;0;72;0;37;0;1;0;0;28;1;142;0;38;4;0;0;0;39;3;5;0;80;2;0;4;0; ; ;4;0;0;96;0;0;1071;0;0;70,5;7,5;3615;15;203;0;0;2586;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Privado;Urbano;1;0;7;0;3;0;0;0;3;3;0;12;0; ; ; ; ;0;9;0;0;0;12;0;2; ; ; ; ; ; ; ;12;0;0;73,5;0;0;0;0;1380;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Rural;6;0;13;0;11;0;1;0;0;8;0;36;1;11;0;6;0;0;17;0;3;0;11;0;0; ; ; ; ; ; ; ;24;0;0;385,5;0;0;0;0;1438,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Urbano;12;0;50;0;32;1;0;0;3;16;0;96;0;32;0;1;0;0;31;0;1;0;78;0;0;7;0;0;0;8;4;0;97;0;0;711;0;0;0;0;4549,5;0;8;0;0;1059;379,5;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Privado;Urbano;4;0;12;0;5;0; ; ;1;8;0;30;0;4;0;0;0;7;7;0; ; ;11;0;1; ; ; ; ; ; ; ;30;0;4;105;0;123;30;0;658,5;0;0;0;40,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Rural;2;0;7;0;5;0;2;0;2;6;0;30;0;7;0;2;0;0;12;1;6;0;20;2;0; ; ; ; ; ; ; ;22;0;4;234;6;9;0;0;1507,5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Urbano;43;4;155;1;85;0;0;0;0;69;3;341;0;64;0;1;0;0;60;9;1;0;223;8;0;16;14;210;0;44;8;0;297;12;0;2403;21;0;0;0;10485;94,5;111;0;0;5217,5;79,5;0;0;0;0;0;0;42,5;2,5;0
Buenos Aires;CAMPANA;Privado;Urbano;21;0;93;0;65;0;0;0;3;25;0;88;0;29;0;0;0;3;26;0;0;0;42;2;7;8;0;26;0;1;0;0;148;0;23;655,5;0;160,5;0;0;3469,5;0;0;0;123;530;0;0;0;0;0;0;0;0;0;15
Buenos Aires;CAÑUELAS;Estatal;Rural;2;0;12;0;5;0;2;0;0;6;0;28;0;7;0;8;0;2;11;2; ; ;8;0;0; ; ; ; ; ; ; ;21;0;0;331,5;0;3;0;0;1320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Urbano;17;0;71;0;35;0;1;0;0;47;0;225;0;27;0;0;0;2;43;0;4;0;111;0;0;5;0;0;0;5;0;0;153;0;0;1692;6;0;99;0;7495,5;3;16;0;0;955,5;82,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Privado;Urbano;8;0;38;0;20;0;0;0;3;12;0;64;0;2;0;0;0;2;13;0;7;0;22;0;6; ; ; ; ; ; ; ;76;0;145;402;0;220,5;0;0;1897,5;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;0;0;1;0;1;0;2;0;0;2;0;7;0;2;0;3;0;0;2;0; ; ;3;0;0; ; ; ; ; ; ; ;2;0;0;72;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;9;0;37;0;22;0;0;0;0;14;0;55;0;18;0;1;0;0;19;0;0;0;68;0;0;4;0;0;0;4;0;0;45;0;0;504;0;0;0;0;2586;0;32;0;0;420;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Rural;1;0;10;0;6;0;5;0;0;7;0;23;0;6;0;9;0;0;13;1;0;0;14;0;0; ; ; ; ; ; ; ;6;0;0;240;0;0;15;0;1213,5;30;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Urbano;12;0;40;0;25;0;0;0;1;13;0;68;0;19;0;2;0;0;21;2;0;0;60;0;0;7;3;202;40;5;3;0;78;0;0;522;0;0;6;0;3091,5;7,5;11;0;0;924;117;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;0;0;7;0;4;0;4;0;0;5;1;16;0;7;0;11;0;0;9;0;0;0;6;0;0; ; ; ; ; ; ; ;3;0;0;135;6;0;0;0;946,5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;8;0;30;0;18;0;0;0;0;8;0;36;0;15;0;1;0;0;11;1; ; ;31;12;2;3;1; ; ;5;0;0;36;0;0;252;0;0;37,5;0;1428;34,5;8;0;0;667,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;1;0;6;0;3;0;1;0;0;3;0;10;0;5;0;9;0;0;1;0; ; ;3;0;1; ; ; ; ; ; ; ;7;0;0;180;0;0;0;0;198;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;12;0;52;0;35;0;0;0;3;9;2;62;0;10;0;2;0;4;16;0;4;0;47;0;0;3;0; ; ;3;0;0;66;0;2;477;0;0;0;0;2365,5;27;0;0;0;439,5;6;18;0;0;0;0;0;0;0;0
Buenos Aires;CASTELLI;Estatal;Rural;0;0;2;0;2;0;2;0;0;7;0;5;0;2;0;6;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;108;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CASTELLI;Estatal;Urbano;4;0;14;0;13;0;0;0;0;5;0;19;0;8;0;0;0;0;5;1; ; ;15;0;0;1;0;14;0;1;0;0;32;0;0;177;0;0;0;0;1026;0;16;0;0;58,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Rural;1;0;8;0;5;0;4;0;0;9;0;30;0;10;0;13;0;1;2;0; ; ;3;0;0; ; ; ; ; ; ; ;29;0;0;381;0;0;0;0;391,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Urbano;18;0;78;0;38;0;1;0;1;30;4;158;0;47;0;0;0;5;34;0;1;0;88;0;0;9;4;75;0;14;0;0;173;0;3;1257;3;30;45;0;5712;0;46;0;0;880,5;0;0;0;0;0;0;0;4,5;0;0
Buenos Aires;CHACABUCO;Privado;Urbano;5;0;24;0;15;0;2;0;2;5;0;18;0;3;0; ; ;0;7;0;0;0;10;0;0; ; ; ; ; ; ; ;50;0;0;243;0;0;0;0;775,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHASCOMUS;Estatal;Urbano;15;1;77;0;52;0;1;0;1;33;1;152;0;42;0;15;0;1;30;4;0;0;86;3;0;13;6;0;0;22;2;0;162;0;3;1393,5;0;1,5;0;0;5539,5;0;68;0;0;2469,5;226,5;0;0;12;0;0;0;0;0;0
Buenos Aires;CHASCOMUS;Privado;Urbano;5;0;17;0;8;0;0;0;0;7;0;30;0;0;0; ; ;6;8;0;2;0;16;0;1;3;0;15;0; ; ;0;31;0;0;273;0;31,5;0;0;1375,5;0;0;0;0;480;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Rural;3;0;15;0;17;0;4;0;4;4;0;14;0;4;0;15;0;4;4;0;2;0;11;0;0; ; ; ; ; ; ; ;28;0;0;243;0;0;0;0;733,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Urbano;20;0;107;0;60;0;1;0;3;38;2;204;0;67;0;2;0;5;59;1;0;0;142;2;0;11;3;1;0;32;2;0;190;0;7;1317;3;0;0;0;7668;0;121;0;0;3005,5;0;0;0;34,5;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Privado;Urbano;6;0;31;0;15;2;0;0;7;12;0;36;0;8;0;0;0;6;12;0;11;0;20;0;7;4;0;0;0;2;0;0;59;9;55;430,5;0;114;0;0;1866;0;0;0;0;450;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Rural;0;0;1;0;3;0;3;0;0;0;0;3;0;2;0;5;0;0;3;0; ; ;1;0;0; ; ; ; ; ; ; ;9;0;0;66;0;0;0;0;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Urbano;11;0;42;0;27;0;1;0;0;13;2;74;0;20;0;1;0;0;22;0;1;0;54;2;0;2;3;0;0;4;0;0;87;0;0;610,5;13,5;0;0;0;1851;12;24;0;0;696;15;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Privado;Urbano;3;0;10;0;4;0;0;0;3;7;0;30;0;0;0;0;0;2;7;0; ; ;8;0;0; ; ; ; ; ; ; ;15;0;13;160,5;0;0;0;0;1041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;4;0;14;0;13;0;4;0;0;5;0;21;0;8;0;4;0;3;6;0;1;0;22;0;0; ; ; ; ; ; ; ;30;0;0;180;0;0;0;0;1110;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;25;0;98;0;48;0;0;0;2;48;2;222;0;45;0;0;0;0;56;0;12;0;154;4;0;34;8;146;0;63;3;0;183;0;0;1509;0;0;30;0;7614;0;40;0;0;8311;94,5;0;0;30;0;0;0;2076;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;2;0;15;0;6;0;0;0;1;9;0;30;0;3;0;0;0;1;9;0;0;0;22;0;1;2;0;48;0;5;0;0;34;0;3;258;0;39;0;0;2215,5;0;0;0;0;523;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Rural;2;0;9;0;8;0;2;0;0;5;0;13;0;8;0;10;0;0;7;0;0;0;6;0;0;1;0;0;0;2;0;0;26;0;0;159;0;0;0;0;793,5;0;0;0;0;87,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;5;0;28;0;16;0;0;0;0;6;1;30;0;15;0;0;1;0;10;2;5;0;64;0;0;2;0;0;0;3;1;0;54;0;0;259,5;0;0;0;0;1779;0;16;0;0;2439;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Privado;Urbano;0;0;5;0;2;0;0;0;0;6;0;16;0;0;0;0;0;0;5;0; ; ;9;0;0; ; ; ; ; ; ; ;8;0;0;72;0;0;0;0;765;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;1;0;6;0;2;0;0;0;0;3;0;6;0;3;0;11;0;0;7;0; ; ; ; ;0; ; ; ; ; ; ; ;6;0;0;120;12;0;0;0;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;10;0;53;0;33;0;0;0;0;17;0;89;0;42;0;0;0;9;21;0;5;0;52;0;0;2;1;0;0;3;1;0;96;0;0;646,5;19,5;0;0;0;2400;3;59;0;0;828,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;1;0;9;0;4;0;2;0;0;6;2;24;0;4;0;12;0;0;12;0;29;0;17;0;0; ; ; ; ; ; ; ;9;0;0;322,5;12;0;9;0;997,5;7,5;12;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;17;0;92;0;48;0;0;0;0;31;1;129;0;32;0;1;0;0;31;2;306;1;100;3;0;15;2;166;0;19;0;0;144;0;0;981;6;0;4,5;0;5106;19,5;50;0;0;2361;4,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Privado;Urbano;1;0;18;0;7;0;0;0;0;9;0;31;0;3;0;0;0;0;10;0; ; ;21;0;0; ; ; ; ; ; ; ;25;0;14;331,5;0;0;0;0;1587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Rural;1;0;12;0;6;0;3;0;0;6;0;20;0;6;0;9;1;0;4;1; ; ;9;3;0; ; ; ; ; ; ; ;11;0;0;241,5;0;0;0;0;627;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Urbano;5;0;25;0;10;0;0;0;2;11;0;48;0;16;0;1;0;0;14;2;1;0;55;0;0; ; ; ; ; ; ; ;54;0;0;325,5;0;0;0;0;2796;30;16;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DOLORES;Estatal;Rural;0;0;2;0;1;0;1;0;0;4;0;6;0;7;0;10;0;0;6;0;9;0;31;0;0; ; ; ; ; ; ; ;3;0;0;120;0;0;0;0;475,5;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
