provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Buenos Aires;GUAMINI;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;67;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;16;4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;55;11;1; ; ; ; ; ; ; ; ; ; ; ;3; 
Buenos Aires;GUAMINI;Estatal;Urbano;2°; ; ; ; ; ; ; ;109;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;102;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;93;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;137;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;2;101;15;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;112;17;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;3;97;16;21;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;64;25;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;Sala de 2; ; ;69; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;Sala de 3; ; ; ;109; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;Sala de 4; ; ; ; ;110; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;GUAMINI;Estatal;Urbano;Sala de 5; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;1°; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;2°; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;3°; ; ; ; ; ; ; ; ;7;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;5;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;11;8;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;8;1;2;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;Sala de 2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;Sala de 4; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Rural;Sala de 5; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;1°; ; ; ; ; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;55;13;15;4; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;9;6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;4;4; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;2°; ; ; ; ; ; ; ;86;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;81;9;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;86;16;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;80;15;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;103;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;88;32;17;11;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;68;40;23;14;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;63;14;23;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;Sala de 2; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;Sala de 3; ; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;Sala de 4; ; ; ; ;123; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HIPOLITO YRIGOYEN;Estatal;Urbano;Sala de 5; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;1°; ; ; ; ; ; ;1525;14;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;651;350;234;87;15; ; ; ; ; ; ; ; ; ; ; ;3; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;462;289;134;44; ; ; ; ; ; ; ; ; ; ; ;12; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;350;229;87; ; ; ; ; ; ; ; ; ;2; ;34; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;71;19; ; ; ; ; ; ; ; ; ; ; ;3; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;2°; ; ; ; ; ; ; ;1441;92;17;2;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;1446;157;24;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;2;1516;158;41;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;2;1422;210;45;12;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;7;1306;189;67;21;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;1154;377;197;84;35;5;1; ; ; ; ; ; ; ;4; ; ; ; ;1; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;13;1015;513;304;118;34;10; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;19;807;378;241;105;22; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;Deambuladores; ;39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;Sala de 2; ; ;194; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;Sala de 3; ; ; ;1343; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;Sala de 4; ; ; ; ;1546; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Estatal;Urbano;Sala de 5; ; ; ; ; ;1657; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;138;94;105;172;128;140;131;5; ; ; ; ;280; ;250
Buenos Aires;HURLINGHAM;Privado;Urbano;1°; ; ; ; ; ; ;1208;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27;709;130;51;5;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;622;139;29;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;39;591;86;29; ; ; ; ; ; ; ; ; ; ; ;4; 
Buenos Aires;HURLINGHAM;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33;4; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;2°; ; ; ; ; ; ; ;1149;15;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;3°; ; ; ; ; ; ; ; ;1110;32;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;1158;20;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;1;1006;35;12;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;975;46;9;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;961;107;18;5; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;26;923;104;39;8;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;29;809;116;30;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;Deambuladores; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;Lactantes;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;Sala de 2; ; ;287;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;Sala de 3; ; ; ;707; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;Sala de 4; ; ; ; ;981;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;HURLINGHAM;Privado;Urbano;Sala de 5; ; ; ; ; ;988; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;70;72;57;54;39;44; ; ; ; ; ;120; ;57
Buenos Aires;ITUZAINGO;Estatal;Urbano;1°; ; ; ; ; ; ;1275;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;811;422;260;95;16; ; ; ; ; ; ; ; ; ; ; ;9; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;669;325;177;61; ; ; ; ; ; ; ; ; ; ; ;20; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;566;228;84; ; ; ; ; ; ; ; ; ; ; ;38; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;72;32; ; ; ; ; ; ; ; ; ; ; ;8; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;2°; ; ; ; ; ; ; ;1319;93;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;1248;119;22;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;1304;142;26;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;1;1172;129;39;15;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;1180;123;51;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;1080;308;159;67;34;5; ; ; ; ; ; ; ; ;2; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;2;1031;405;243;143;47;11; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;6;933;323;170;117;29;9; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;Deambuladores; ;27; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;Lactantes;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;Sala de 2; ; ;106; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;Sala de 3; ; ; ;1360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;Sala de 4; ; ; ; ;1536; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Estatal;Urbano;Sala de 5; ; ; ; ; ;1574; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;67;64;63;69;59;65;52;23; ; ; ; ;55; ;86
Buenos Aires;ITUZAINGO;Privado;Urbano;1°; ; ; ; ; ; ;1242;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;818;147;36;7;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;713;106;31;8; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;ITUZAINGO;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;628;103;16; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;ITUZAINGO;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35;5; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;2°; ; ; ; ; ; ; ;1291;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;3°; ; ; ; ; ; ; ;3;1218;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;1279;15;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;1190;19;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;1126;16;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;1092;91;17;2;1; ; ; ; ; ; ; ; ; ;26; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;35;1021;144;32;11;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;25;890;143;37;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;Sala de 2; ; ;291; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;Sala de 3; ; ; ;795; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;Sala de 4; ; ; ; ;931; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ITUZAINGO;Privado;Urbano;Sala de 5; ; ; ; ;12;1071; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35;108;182;167;214;194;229; ; ; ; ; ;502; ;435
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;1°; ; ; ; ; ; ;3892;82;18; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;1713;814;468;154;25; ; ; ; ; ; ; ; ; ; ; ;4; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;1284;666;319;85; ; ; ; ; ; ; ; ; ; ; ;12; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;985;449;182; ; ; ; ; ; ; ; ; ; ; ;45; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;136;35; ; ; ; ; ; ; ; ; ; ; ;22; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;2°; ; ; ; ; ; ; ;3643;299;76;18;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;3373;435;117;20;14;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;3035;528;174;52;18;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;5°; ; ; ; ; ; ; ; ;1;2;3079;542;209;59;15;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;1;3004;626;248;75;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;2673;1180;724;290;73;6;4; ; ; ; ; ; ; ;8; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;20;2357;1229;690;349;74;6; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;18;1816;931;623;271;56;7; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;Sala de 3; ; ; ;1071; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;Sala de 4; ; ; ; ;1906; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;JOSE C. PAZ;Estatal;Urbano;Sala de 5; ; ; ; ; ;2477; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
