provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Buenos Aires;BOLIVAR;Privado;Urbano;2;0;9;0;5;0; ; ;0;3;0;18;0;7;0; ; ;0;5;0;2;0;9;0;0;2;0; ; ;0;0;0;7;0;3;117;0;0;0;0;670,5;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Rural;1;0;11;0;9;0;5;0;0;7;0;27;0;10;0;7;0;1;6;0;0;0;12;0;0; ; ; ; ; ; ; ;9;0;0;250,5;0;0;0;0;634,5;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Urbano;14;0;66;0;30;0;0;0;0;26;2;145;0;35;0;1;0;0;33;5;8;0;75;8;0;3;1;0;0;7;0;1;141;0;0;1044;0;0;70,5;7,5;4128;15;106;0;36;1033,5;0;0;0;0;0;0;0;6;3;0
Buenos Aires;BRANDSEN;Estatal;Rural;6;0;14;0;11;0;0;0;0;6;0;32;0;11;0;6;0;0;16;0;0;0;13;1;0; ; ; ; ; ; ; ;30;0;0;361,5;0;0;0;0;1417,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Urbano;12;0;46;0;32;0;0;0;0;16;0;85;0;48;0;1;0;0;27;0;0;0;67;0;0;7;1;0;0;8;7;0;98;0;0;711;0;0;0;0;3897;0;8;0;0;1141,5;127,5;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Privado;Urbano;3;0;12;0;5;0;0;0;1;8;0;30;0;4;0;0;0;0;5;0; ; ;9;0;1; ; ; ; ; ; ; ;27;0;12;135;0;33;0;0;622,5;0;0;0;46,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Rural;2;0;7;0;5;0;2;0;2;6;0;30;0;6;0;2;0;0;11;1;8;0;25;0;0; ; ; ; ; ; ; ;20;0;8;219;0;0;0;0;1464;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Urbano;44;4;156;0;78;1;0;0;0;73;2;345;0;61;0;0;0;9;64;8;9;0;217;6;1;16;8;0;0;27;11;0;258;30;0;2331;12;0;81;0;11835;51;160;0;24;25495,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Privado;Urbano;21;0;86;0;52;0;2;0;6;24;0;92;0;19;0;0;0;24;24;0;0;0;39;0;12;9;0; ; ; ; ;0;175;0;45;973,5;24;220,5;0;0;3444;0;0;0;133,5;516;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Rural;2;0;12;0;6;0;2;0;0;6;0;33;0;3;0;9;0;1;9;2;1;0;8;1;0; ; ; ; ; ; ; ;12;0;0;352,5;0;0;0;0;1038;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Urbano;16;1;71;0;32;0;1;0;0;44;0;208;0;29;0;1;0;1;37;1;4;0;105;1;0;5;0;0;0;5;0;0;123;6;0;1734;0;0;42;0;7213,5;0;16;0;18;1014;6;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Privado;Urbano;8;0;36;0;17;0;0;0;4;12;0;60;0;9;0;0;0;0;13;0;0;0;19;0;3; ; ; ; ; ; ; ;69;0;154;384;0;240;0;0;2308,5;0;0;0;187,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;0;0;2;0;3;0;2;0;0;2;0;7;0;1;0;3;0;0;2;0; ; ;5;0;0; ; ; ; ; ; ; ;3;0;0;78;0;0;0;0;223,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;8;0;35;0;20;0;0;0;0;14;0;55;0;21;0;1;0;0;18;1;2;0;47;0;0;4;0;0;0;4;0;0;33;0;0;504;0;0;0;0;2547;0;48;0;0;432;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Rural;1;0;8;0;7;0;7;0;0;5;0;27;0;4;0;7;0;0;11;1; ; ;9;0;0; ; ; ; ; ; ; ;0;0;0;231;9;0;0;0;993;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Urbano;11;0;35;0;20;0;0;0;0;9;0;53;0;16;0;2;0;1;10;0;0;0;34;0;0; ; ; ; ; ; ; ;77;0;0;405;0;0;4,5;0;1569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;0;0;6;0;4;0;4;0;0;4;1;16;0;7;0;10;0;0;9;0;0;0;6;0;0; ; ; ; ; ; ; ;3;0;0;162;6;0;0;0;877,5;78;36,5;7,5;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;8;0;30;0;20;0;0;0;0;8;0;34;0;18;0;1;0;0;15;0; ; ;32;0;2;4;0;0;0;5;0;0;36;0;0;237;0;0;31,5;0;1357,5;4,5;8;0;0;675;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;1;0;6;0;3;0;1;0;0;4;0;12;0;8;0;8;0;0;2;0;0;0;3;0;0; ; ; ; ; ; ; ;12;0;0;180;0;0;0;0;190,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;11;0;51;0;31;0;0;0;0;11;0;61;0;10;0;2;0;4;14;0;4;0;48;0;0;3;0; ; ;3;0;0;72;0;2;468;0;0;0;0;2487;27;8;0;0;534;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CASTELLI;Estatal;Rural;0;0;2;0;2;0;2;0;0;7;0;5;0;1;0;9;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;0;105;0;9; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CASTELLI;Estatal;Urbano;4;0;13;0;9;0;0;0;0;5;0;23;0;5;0; ; ;0;5;1;1;0;15;0;0;1;0; ; ;1;0;0;26;0;0;175,5;0;0;0;0;997,5;0;16;0;0;28,5;28,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Rural;1;1;10;0;8;0;3;0;0;8;1;34;0;10;0;14;0;2;3;0;0;0;3;0;0; ; ; ; ; ; ; ;10;0;0;411;0;0;0;0;376,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Urbano;17;0;75;0;37;0;1;0;0;30;2;160;1;50;0;0;0;9;36;4;1;0;89;0;0;9;4;0;0;11;2;0;152;0;4;1153,5;39;0;45;0;5862;0;49;0;0;1653;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Privado;Urbano;4;0;22;0;15;0;2;0;0;4;0;18;0;3;0; ; ;0;7;0; ; ;9;0;0; ; ; ; ; ; ; ;50;0;0;486;0;0;0;0;775,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHASCOMUS;Estatal;Urbano;16;0;76;0;44;0;1;0;0;32;0;150;0;37;0;17;0;4;34;5;0;0;77;3;0;12;8;0;0;23;1;0;147;0;0;1534,5;0;30;0;0;5131,5;0;16;0;0;2623,5;265,5;0;0;12;0;0;0;0;0;0
Buenos Aires;CHASCOMUS;Privado;Urbano;7;0;17;0;8;0;0;0;0;7;0;36;0;0;0;0;0;8;8;0;0;0;18;0;0;4;0;0;0;0;0;0;32;0;0;115,5;0;51;0;0;1413;0;0;0;18;1776;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Rural;3;0;12;0;12;0;5;0;0;3;0;15;0;3;0;24;0;2;2;0;2;0;10;0;0; ; ; ; ; ; ; ;24;0;3;283,5;0;0;0;0;655,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Urbano;20;0;107;0;60;0;2;0;6;44;1;225;0;76;0;1;0;6;59;1;5;0;129;2;0;9;3;1;0;26;3;0;224;0;7;1425;0;0;72;0;7624,5;4,5;60;0;0;2239;63;13,5;0;34,5;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Privado;Urbano;6;0;31;0;16;2;0;0;5;11;0;39;0;8;0;1;0;0;12;0;0;0;20;0;2;5;0; ; ;2;0;0;73;9;47;559,5;0;138;4,5;0;1797;3;0;0;19,5;583;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Rural;0;0;1;0;6;0;3;0;0;1;0;3;0;0;0;4;0;0;1;0; ; ;2;0;0; ; ; ; ; ; ; ;9;0;0;57;0;0;0;0;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Urbano;11;0;41;0;28;0;1;0;0;16;0;72;0;21;0;0;0;0;19;2;3;0;53;0;0;2;3;0;0;4;1;0;93;0;0;553,5;22,5;0;0;0;2191,5;0;24;0;0;712,5;6;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Privado;Urbano;3;0;10;0;4;0;0;0;1;7;0;30;0;0;0;0;0;0;7;0; ; ;8;0;0; ; ; ; ; ; ; ;26;0;3;160,5;0;0;0;0;1002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;6;0;14;0;10;0;3;0;0;4;1;21;0;9;0;4;0;3;6;0;2;0;22;0;0; ; ; ; ; ; ; ;33;0;0;180;0;0;0;0;1078,5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;25;0;98;0;42;0;0;0;10;46;4;221;0;49;0;0;0;0;53;0;5;0;150;2;2;42;8;0;0;77;3;1;225;0;3;1569;0;0;0;0;8472;0;44;0;73,5;8581;0;0;0;34;0;0;0;2197;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;2;0;15;0;5;0;0;0;1;8;0;30;0;5;0; ; ;2;9;0;0;0;20;0;1;2;0; ; ;5;0;0;30;0;3;258;0;36;0;0;1968;0;0;0;0;551;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Rural;2;0;8;0;7;0;2;0;0;4;0;13;0;9;0;14;0;0;6;1;0;0;6;0;0;1;0;0;0;2;0;0;12;0;0;138;3;0;0;0;789;13,5;0;0;0;31,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;5;0;26;0;18;0;2;0;0;6;0;31;0;14;0;1;1;0;12;0;5;0;48;0;0;3;0;0;0;3;1;0;42;0;0;268,5;0;0;0;0;1935;0;16;0;0;399;3;0;0;0;0;0;0;204;0;0
Buenos Aires;CORONEL DORREGO;Privado;Urbano;0;0;5;0;2;0;0;0;0;6;0;18;0;0;0;0;0;0;6;0; ; ;8;0;0; ; ; ; ; ; ; ;5;0;0;114;0;0;0;0;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;1;0;7;0;4;0;2;0;0;3;0;6;0;3;0;13;0;0;7;0; ; ; ; ;0; ; ; ; ; ; ; ;6;0;0;124,5;3;0;0;0;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;10;1;54;0;36;0;0;0;1;17;0;84;0;34;0;0;0;6;25;0;6;0;54;0;0;2;1;0;0;3;1;0;82;0;0;660;0;0;0;0;2613;0;56;0;18;459;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;1;0;10;0;4;0;1;0;0;8;0;25;0;1;0;13;0;3;12;0;32;0;12;0;0; ; ; ; ; ; ; ;9;0;0;331,5;3;0;9;0;1003,5;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;15;0;88;0;49;0;0;0;0;30;0;129;0;37;0;1;0;0;35;2;67;0;100;3;0;16;1;158;0;18;1;0;134;0;0;976,5;0;0;0;0;5178;0;40;0;0;2275,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Privado;Urbano; ; ;18;0;8;0;1;0;0;9;0;31;0;3;0; ; ;0;10;0; ; ;19;0;0; ; ; ; ; ; ; ;31;0;2;276;0;0;0;0;1249,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Rural;1;0;10;0;10;0;3;0;0;3;0;20;0;3;0;13;0;0;4;1; ; ;9;3;0; ; ; ; ; ; ; ;24;0;0;238,5;0;0;0;0;601,5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Urbano;5;1;28;0;12;0;0;0;3;9;1;51;0;13;0;1;0;0;18;5;0;0;48;0;0; ; ; ; ; ; ; ;39;0;0;315;0;0;0;0;2983,5;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DOLORES;Estatal;Rural;0;0;2;0;1;0;1;0;0;4;0;7;0;8;0;11;0;0;6;0;9;0;31;0;0; ; ; ; ; ; ; ;3;0;3;138;3;0;0;0;466,5;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DOLORES;Estatal;Urbano;8;0;32;0;25;0;0;0;1;19;0;71;0;32;0;0;0;0;30;0;0;0;82;0;0;10;2;0;0;10;2;0;66;0;0;639;0;0;0;0;3057;0;44;0;24;1723,5;102;0;0;0;0;0;0;12;0;3
