provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Buenos Aires;TANDIL;Privado;Urbano;47; ; ; ; ;1220; ; ; ; ; ; ; ; ;3520; ; ; ; ; ; ; ; ;2666; ; ; ; ; ;31; ; ;195; ; ; ; ; ;1; ; ; ; ;1; ;1;1; ; ; ;1; ; ; ;1;2; ; ; ;2; ; ; ;5;7; ; ; ; ;1; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ;2;2; ; ; ; ;1; ;90; ; ;78; ;18;12;10;4; ;19; ;280; ;15; ;16;15;7; ;8;8;10; ; ;8;7;17;3;37;29; ;48;7;2;1;1; 
Buenos Aires;TAPALQUE;Estatal;Rural;27; ; ; ; ; ; ; ; ; ; ; ; ; ;77; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;186;149; ;187; ;3;17;1; ;1;50; ;82;21;1; ;7;1;4; ;11;5;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13; ; ; ; ; ; ; ; ; ; ; ; ; ;381; ; ; ; ; ; ; ; ;845; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1178;156;387;578; ;2;3;2;1; ;2; ;113; ;4; ;4;3;2; ;3;3;2;1;2;2;4; ;1;4;1; ;10; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;13; ; ; ; ; ; ; ; ; ; ; ; ; ;211; ; ; ; ; ; ; ; ;158; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;1; ; ; ; ; ; ; ; ; ;12; ; ; ;1; ; ; ; ; ; ; ; ;10; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;584;643; ;42; ;3;3;3; ; ;0; ; ; ;3;1; ;3;3;2; ;3;2;1;1;2;1; ; ;6; ; ;3; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;156;8;3; ;2; ; ; ; ; ; ; ; ; ;12029; ; ; ; ; ; ; ; ;21454; ; ; ; ; ; ; ; ;456; ;97; ; ; ;62; ; ;6; ; ; ; ;34;15;1;3;1;1; ; ;41;7;1;5;1;342;128;17;6;8;8;3;3;36;8;2;6;1;417;146;21;5;13;11;4;2; ; ; ; ; ;9;9;4;1; ; ; ; ;13411;10608;3101;9285;1;43;49;45;2;138;36; ;620; ;45;1;44;45;49;2;50;50;53;4;52;52;40;9;58;236;28;21;71;6;9; ; ;1
Buenos Aires;TIGRE;Privado;Urbano;166; ;362; ; ;5397; ; ; ; ; ; ; ; ;16349; ; ; ; ; ; ; ; ;12719; ; ; ; ; ;208; ; ;48; ; ; ; ; ; ; ; ;1;16;4;3;2;10;7;5;7;30;14;5;4;7;29;17;15; ;20;28;8;14;71;50;6;6;4;21;7;8;1;36;34;5;9;58;34;2; ;1;1; ; ; ;6;4; ; ; ; ; ; ;595;597; ;595; ;58;48;47;5;62;473; ;3497;386;63; ;58;70;40;1;30;49;38;1;18;44;24;92;21;68;119;15;40;46;3; ; ; 
Buenos Aires;TORDILLO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;85; ; ; ; ; ; ; ; ;201; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;303; ;234; ;3;6;1; ; ;6; ; ; ;1; ;4;1;1; ;6;1;1; ;1;1;1; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;28; ; ; ; ; ; ; ; ; ; ; ; ; ;146; ; ; ; ; ; ; ; ;249; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;4; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;426;236; ;528;89;6;15;4; ; ;8; ;82; ;3; ;6;3;7; ;8;8;2; ;1;3;3; ; ;9; ; ;3; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16; ; ;2; ; ; ; ; ; ; ; ; ; ;374; ; ; ; ; ; ; ; ;753; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;1; ; ; ;6; ; ; ; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ;603;90; ;647; ;4;4;5;1; ;1; ; ; ;4; ;5;4;3; ;3;3;5; ;4;3;1; ; ;7; ;1;9; ;3; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53; ; ; ; ;6; ; ; ; ; ; ; ; ;276; ; ; ; ; ; ; ; ;93; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;108;263;68;537;68;5;27;3; ;6;26; ;113; ;4; ;17; ;6; ;22;2;1; ;1;2; ; ;1;10; ; ;5; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;37; ; ;10; ;2; ; ; ; ; ; ; ; ;1668; ; ; ; ; ; ; ; ;2999; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ;1; ; ;4; ;1;1;4;1; ;1;1; ; ; ; ;3;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1739;590;445;1926;140;11;12;10;2; ;29; ;276; ;8; ;12;8;6; ;9;9;9;1;6;9;13;2; ;43;3;1;33; ;1; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;13; ; ; ; ;268; ; ; ; ; ; ; ; ;1273; ; ; ; ; ; ; ; ;542; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;73; ; ;130; ;5;4;4; ; ;6; ;153; ;2; ;5;2;4; ;3;5;4; ; ;3;2;1;1;11;4; ;4;1; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32; ; ; ; ; ; ; ; ; ; ; ; ; ;229; ; ; ; ; ; ; ; ;325; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;1; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;293;237;8;287; ;5;17;4; ;6;0; ; ; ;5; ;5;5;13; ;6;13;3; ;2;4; ; ; ;8; ; ;4; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;54; ; ; ;1; ; ; ; ; ; ; ; ; ;1896; ; ; ; ; ; ; ; ;2934; ; ; ; ; ; ; ; ;173;10; ; ; ; ; ; ; ;1; ;1; ; ;1; ; ; ; ; ;1; ;3;3; ; ; ;6; ;4; ; ;5; ; ;3; ; ; ; ;4;1;5;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2578;1008; ;3060; ;14;17;8;3;3;1; ;268; ;15; ;16;15;14; ;17;17;9; ;6;7;10; ;2;75; ; ;28; ;2; ; ;1
Buenos Aires;TRES ARROYOS;Privado;Urbano;16; ; ; ; ;155; ; ; ; ; ; ; ; ;1354; ; ; ; ; ; ; ; ;1198; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;100;112;108; ;7;6;4; ; ;0; ;81; ;4; ;8;4;3; ;2;4;5; ; ;5;3;2;1;15; ; ;16;3; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;156; ; ; ;1; ; ; ;77; ; ; ; ; ;6037; ; ; ; ; ; ; ; ;12008; ;133;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49;2; ;2; ;23;10;2;4; ;1;1;2;158;4;2;6; ;140;50;8;3;6;11;8; ;162;11;3;8; ;183;74;8;3;16;10;2;1;5; ;2;1; ;4;7;2;1;4;2; ;2;12029;4267;5404;10827;7;52;43;37;2;36;21; ;1032;127;57;1;56;59;35;1;33;44;44;1;40;44;139;16;96;231;20;5;79;3;9; ; ;5
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;116; ; ; ; ;1889; ; ; ;30; ;81; ; ;11718; ; ; ; ; ;270; ; ;11414; ; ;103; ; ;457; ; ;50; ; ; ; ; ;157; ; ;3;2; ;7; ; ;2; ;1;2;2; ; ;21;4;1;4; ;22;17;1;4;9;19; ; ;36;6;1;3; ;22;19;7;1;22;12;9; ;12;1;1;2; ;22;14;2; ; ;1; ; ;44; ; ;64; ;39;36;28;5; ;621; ;685;270;39;1;36;41;30; ;23;32;27; ;14;31;25;194;11;57;78;5;22;46;6; ; ;4
Buenos Aires;TRES LOMAS;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ;123; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;179;159;122;192;138;1;6;2; ; ;0; ;37; ;1; ;1;1;3; ;2;4;2; ; ; ; ; ; ;7; ;1;1; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;327; ; ; ; ; ; ; ; ;662; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;474; ;125;611; ;2;1;2; ; ;2; ; ; ;2; ;4;2;2; ;2;2;2; ;2;1;4;2; ;15; ; ;14; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;100; ;10; ; ;1368; ; ; ; ; ; ; ; ;3555; ; ; ; ; ; ; ; ;6009;202;140;135; ; ; ; ; ;173; ; ; ; ; ; ; ; ;8;2;1; ; ;9;14; ;7;3;1;3; ;5;6;2;6; ;73;78;4;17;5;18;2; ;11;10;4;1; ;111;91;11; ;20;15;2; ;3;4;2;6;1;34;22;9; ;1;3; ;2;5832;3270;1813;3155; ;43;25;23;5;5;12; ;1691; ;22; ;22;45;15; ;14;25;22;1;21;20;36;15;19;131;26;9;55;7;1; ; ;7
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;168; ; ; ; ;3726; ; ; ;331; ;295; ; ;12732; ; ; ;255; ;1130; ; ;12368; ; ; ; ; ;1658; ; ;286; ; ; ; ; ;597; ; ;1;15;6;8;2; ;7;2;5;53;31;11;1;3;44;10;17;8;11;21;9;15;233;130;51;10;9;51;11;11;5;45;37;15;14;214;101;41;7;14;4;3;5;1;14;15;4; ;4;2; ; ;729;304; ;430; ;62;52;49;10;6;753; ;4685;2161;66; ;40;67;37; ;9;44;36; ;6;38;12;52;87;84;61;21;72;39;13; ; ;1
Buenos Aires;VILLA GESELL;Estatal;Urbano;19; ; ; ; ; ; ; ; ; ; ; ; ; ;1187; ; ; ; ; ; ; ; ;2267; ; ; ; ; ; ; ; ;52;41; ; ; ; ; ; ; ;8; ; ; ; ;8; ;1;2; ;2; ; ;36;1; ;2; ;57;2;2;1;1;4; ; ;43; ; ;1;1;76;1;1; ;5;5; ; ;14;1; ; ; ;11;2;2; ;1; ; ; ;2658;1090; ;2613; ;7;6;5;1; ;26; ;267; ;7; ;7;7;5; ;5;6;5; ;5;5;3; ;1;39;1; ;14; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;12; ; ; ; ;332; ; ; ; ; ; ; ; ;1273; ; ; ; ; ; ; ; ;992; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;2; ; ; ;1; ; ; ;1; ; ;1;6;15; ; ;4; ; ; ; ;8; ;2;2;5;7; ; ;1; ; ; ; ;5; ;1; ; ; ; ; ; ; ; ; ; ;4;4;4;1; ;0; ; ; ;4; ;4;4;4; ;4;4;4; ;2;4; ; ; ;7; ; ;3; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Rural;44; ; ; ; ; ; ; ; ; ; ; ; ; ;299; ; ; ; ; ; ; ; ;364; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;302;334; ;548;35;5;23;4;1;2;0; ;118; ;2; ;11;2;8; ;17;9;3; ;2;4; ;1; ;1; ;1;2; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;29; ; ; ; ; ; ; ; ; ; ; ; ; ;1227; ; ; ; ; ; ; ; ;2494; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ;81; ; ; ; ;12; ; ; ;2; ; ; ;84; ;5; ; ;7; ; ; ;3; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;1350;978;355;1569;26;7;9;9;2;4;4; ;231; ;5; ;8;5;8; ;7;9;9; ;6;8;26;1; ;35; ; ;12; ;1; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ;409; ; ; ; ; ; ; ; ;410; ; ; ; ; ;42; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;23; ; ; ; ;10; ; ;3; ; ; ; ;2;2; ; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;733;753; ;438; ; ;9;2; ;3;0; ;242; ;3; ;1;3;6; ;1;9; ; ;1;1; ; ; ;2;4; ;4; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;79; ; ; ; ; ; ; ; ; ; ; ; ; ;5181; ; ; ; ; ; ; ; ;9135; ;27;27; ; ; ; ; ;441; ;24; ; ; ; ; ; ;3; ; ; ; ;4;2; ; ;1; ; ; ;14;3; ;1; ;34;2;2;3;2; ; ; ;30;3;1; ; ;39;2;2; ;4; ; ; ;4; ;1;1; ;3;1;2; ; ;1;1; ;3498;2501;322;2523; ;16;24;21;2;46;0; ;408; ;22; ;18;23;21; ;22;23;25;1;16;22;19;1;1;84;13;14;27;10;3; ; ;2
Buenos Aires;ZARATE;Privado;Urbano;35; ; ; ; ;1006; ; ; ; ; ; ; ; ;3632; ; ; ; ; ; ; ; ;2869; ; ; ; ; ; ; ; ;61; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;2; ;1; ; ;1;3;1; ; ;2; ; ;1; ;1; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;7;7;3; ;0; ; ; ;9; ;17;9;7; ;9;7;7; ;1;7;15;5;4;17;33;4;6;10;2; ; ; 
Catamarca;AMBATO;Estatal;Rural;37; ; ; ; ; ; ; ; ; ; ; ; ; ;218; ; ; ; ; ; ; ; ;392;64; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;492;501;160;57;10;1;17;5; ;1;0; ;128;48;12;2;1;12;13; ; ;19;2; ;3;2; ; ; ;1; ; ;1; ;2; ; ; 
Catamarca;ANCASTI;Estatal;Rural;41; ; ; ; ; ; ; ; ; ; ; ; ; ;101; ; ; ; ; ; ; ; ;242;74; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;355;355;78;86; ; ;26;3; ;17;17; ; ; ;8; ; ;8;27; ; ;27;1; ;5;1; ; ; ;5; ;4; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;38; ; ;3; ; ; ; ; ; ; ; ; ; ;297; ; ; ; ; ; ; ; ;487;130; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;829;813;131;502;8;2;15;5; ;6;0; ;280;24;10; ;3;10;13; ; ;17;4; ;6;4; ; ;1;5;1;6; ; ;7; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16; ; ; ; ; ; ; ; ; ; ; ; ; ;823; ; ; ; ; ; ; ; ;1325;247; ; ; ; ; ; ; ;56; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1318;426;632;579; ;5;5;5;1;3;34; ; ;40;4; ;5;4;5; ;3;4;2; ;4;3; ; ; ;15; ;19;3;1;3; ; ; 
Catamarca;ANTOFAGASTA DE LA SIERRA;Estatal;Rural;12;1;3;1; ; ; ; ; ; ; ; ; ; ;158; ; ; ; ; ; ; ; ;164; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;234;248;11;173; ; ;5;3;1;1;0; ;161; ;4; ;2;4;1; ; ;5;1; ;2;3; ; ; ;1; ;2; ; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;106;23;150;80; ; ; ; ; ; ; ; ; ; ;322; ; ; ; ; ; ; ; ;1427; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2155;2158;300;601;112;3;43;19; ;17;15; ;739; ;36; ;6;36;31; ; ;45;14; ;16;17;1; ;4;3; ;6;9; ;2; ; ; 
Catamarca;BELEN;Estatal;Urbano;19; ; ; ;59; ; ; ; ; ; ; ; ; ;487; ; ; ; ; ; ; ; ;1326; ; ; ; ; ; ; ; ;113;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1131;1148;323;1015;64;1;6;5;1;1;1; ;220;183;6; ;6;6;5; ;4;6;4; ;4;4;2; ; ;16; ; ;4; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;57; ; ; ; ;15; ; ; ; ; ; ; ; ;358; ; ; ; ; ; ; ; ;1532;160; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1360;1427;122;516; ;6;23;11; ;3;5; ;292;117;17; ;7;17;20; ; ;25;8; ;8;8;1; ;2;1; ;7;3; ;2; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;16; ; ; ; ;95; ; ; ; ; ; ; ; ;573; ; ; ; ; ; ; ; ;576; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;503;572;602;251; ;3;4;3;2; ;4; ;110;98;7; ;4;7;2; ;3;3;2; ;2;2;1; ;1;7; ;7;3; ;5; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;100; ; ; ; ;1558; ; ; ; ; ;160; ; ;9023;229; ; ; ; ;759; ; ;7337;2581; ; ; ; ;414; ; ;390;166;10;10;31;10;41; ; ;10; ; ; ; ; ;1;1; ; ; ; ; ;1; ;1;9;1; ;4;1;1;3;1; ; ;5; ; ;6; ; ;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;3744;1631;9579;3176;218;10;33;25;7;5;50; ;162;535;33;1;31;33;30;1;30;28;31; ;23;31;17;8;8;55;59;35;47;10;16;1; ;3
Catamarca;CAPITAL;Privado;Urbano;23; ; ; ; ;1260; ; ; ; ; ; ; ; ;3208; ; ; ; ; ; ; ; ;5311; ; ; ; ; ;286; ; ;332; ; ; ; ; ;5; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ; ; ; ; ;2;2; ; ; ; ; ; ; ;1;1; ; ; ;2;2; ; ; ; ;1;1; ;2; ; ; ; ; ; ; ; ;331; ; ;7;9;9;7; ;10; ; ; ;11; ;11;11;7; ;10;7;10; ;5;10;1;10;25;1;53;6;4;34;11; ;1;1
Catamarca;EL ALTO;Estatal;Rural;54; ; ; ; ;106; ; ; ; ; ; ; ; ;94; ; ; ; ; ; ; ; ;598; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;864;913;184;166;8;3;23;7; ;7;1; ;108;87;17; ;6;17;26; ; ;27;5; ;7;5; ; ;3; ; ;1; ; ;2; ; ; 
Catamarca;Enmascarado;Privado;Urbano;13; ;6;15; ;448; ; ; ; ; ; ; ; ;1542; ; ; ; ; ; ; ; ;2170; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;9;8;1; ;1; ; ; ;8; ;10;8;6; ;9;6;8; ;2;8; ;3;1; ;10;4;1;4;5; ; ; 
