provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Santa Cruz;GUER AIKE;Privado;Urbano;13;0;76;0;48;0; ; ;39;27;0;239;0;64;0; ; ;0;33;1;31;0;93;0;0;3;0; ; ;12;0;0;30;0;0;332;0;6;103;0;3891;9;154;0;61;534;95;22;0;0;0;0;0;149;0;0
Santa Cruz;LAGO ARGENTINO;Estatal;Urbano;12;0;54;0;36;0; ; ;0;14;0;107;0;16;0; ; ;0;11;0;20;0;33;0;0; ; ; ; ; ; ; ; ; ; ;76;0;33;149;11;1306;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0
Santa Cruz;LAGO BUENOS AIRES;Estatal;Urbano;5;0;21;0;13;0; ; ;0;16;0;88;0;19;0; ; ;0;12;1;11;0;29;0;0; ; ; ; ; ; ; ;0;0;0;73;0;0;143;0;1192;4;6;0;55;0;0;0;0;0;0;0;0;0;0;0
Santa Cruz;MAGALLANES;Estatal;Urbano;3;0;16;2;9;0; ; ;0;8;0;58;0;5;0; ; ;0;10;1;12;0;27;5;0; ; ; ; ; ; ; ;0;0;0;46;0;74;61;0;1016;19;3;0;42;0;0;0;0;0;0;0;0;0;0;0
Santa Cruz;RIO CHICO;Estatal;Urbano;3;0;16;0;9;0; ; ;0;6;0;48;0;18;0; ; ;0;17;1;20;0;40;0;0; ; ; ; ; ; ; ;0;0;0;8;18;0;130;13;699;3;18;0;92;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;9 DE JULIO;Estatal;Rural; ; ;30;0; ; ; ; ;0;17;0;125;0; ; ;27;0;0;14;0; ; ;8;0;0; ; ; ; ; ; ; ; ; ; ;38;0;0;309;0;1759;7;0;27;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;9 DE JULIO;Estatal;Urbano;7;0;41;0;1;0; ; ;0;21;0;189;1;3;0; ; ;0;16;0; ; ;29;0;0;4;0; ; ;1;0;0; ; ; ;100;0;0;529;0;2267;3;0;6;0;408;0;0;0;0;0;0;0;142;0;0
Santa Fe;BELGRANO;Estatal;Rural; ; ;2;0; ; ; ; ;0;2;0;21;0;2;0;3;0;0;2;0; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;8;0;0;15;0;332;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;BELGRANO;Estatal;Urbano;9;0;61;0; ; ; ; ;0;27;0;271;0;3;0; ; ;0;24;0; ; ;57;0;0;9;0; ; ;4;0;0; ; ; ;122;0;0;427;0;3407;18;0;71;0;407;0;0;0;0;0;0;0;172;0;0
Santa Fe;BELGRANO;Privado;Urbano; ; ;12;0;1;0; ; ;0;6;0;35;0;1;0; ; ;0;7;0; ; ;8;0;0;2;0; ; ; ; ;0; ; ; ;181;10;71;50;0;958;14;0;65;19;140;0;0;0;0;0;0;0;41;0;0
Santa Fe;CASEROS;Estatal;Rural;2;0;14;0; ; ; ; ;0;8;0;57;0; ; ;3;0;0;6;0; ; ;1;0;0; ; ; ; ; ; ; ; ; ; ;20;0;0;105;0;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;CASEROS;Estatal;Urbano;19;0;99;1;2;0; ; ;0;43;0;397;0;7;0; ; ;0;55;0; ; ;113;0;0;8;0; ; ;3;0;0; ; ; ;192;0;0;873;0;5578;14;0;33;0;917;0;0;0;0;0;0;0;408;0;0
Santa Fe;CASEROS;Privado;Urbano;1;0;34;0;3;0; ; ;0;12;0;91;0;1;1; ; ;0;24;0;23;0;33;0;0;3;0; ; ;1;0;0;6;0;0;122;6;0;131;0;2467;4;0;111;3;118;0;0;0;0;0;0;0;175;0;0
