provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;25 DE MAYO;Estatal;Rural;50;49;48;1; ; ; ;1;43;9;11;2;34;28;27;9;23; ; ; ; ;7;4;2;1;8;7;7;1;2;2;8;9;1; ;8;6;3; ; ; ; ; ; ;34;10;6;15;15; ; ;1;10; ;20; ; ; ; ; ; 
Buenos Aires;25 DE MAYO;Estatal;Urbano;41;41;41; ; ; ; ; ;26;9;5;2;29;22;27;8;20; ; ; ; ;10;1; ; ;6;8;4;1; ;1;15;10;1;3;19; ;2; ; ; ; ; ; ;22;5;14;21;20; ; ;3;15; ;27; ; ; ; ; ; 
Buenos Aires;25 DE MAYO;Privado;Urbano;11;11;11; ; ; ; ; ;8;5;2;2;9;8;10; ;5; ; ; ; ;2;2; ; ;2;2;1; ; ; ; ;10;3; ;8; ; ; ; ; ; ; ; ; ; ;9;1;1; ; ; ;6; ;6; ; ;2;2;3; 
Buenos Aires;9 DE JULIO;Estatal;Rural;56;55;55; ; ; ; ; ;46;3;9;1;38;33;29;5;24; ; ; ; ;10; ;3; ;7;5;4; ;4; ;10;8;1;2;5;7;3; ; ; ; ; ; ;33;14;7;12;10;1; ;4;10; ;23; ; ; ; ; ; 
Buenos Aires;9 DE JULIO;Estatal;Urbano;42;42;42; ; ; ; ; ;37;9;9;4;29;27;32;10;18; ; ; ; ;11;5;2; ;8;11;10; ;1;3;13;11;6;3;9;3;3; ; ; ; ; ; ;27;6;7;11;11; ;1;2;13; ;24; ; ; ; ; ; 
Buenos Aires;9 DE JULIO;Privado;Urbano;6;6;6; ; ; ; ; ;6;6;6;1;6;6;6;1;6; ; ; ; ;4;4;4;1;4;4;4; ;3;2; ;6; ;3;1;2; ; ; ; ; ; ; ; ; ;6;5;5;2;1;1;4; ;4; ; ;2;2;2; 
Buenos Aires;ADOLFO ALSINA;Estatal;Rural;31;30;29;1;1; ; ; ;27;4;6; ;23;16;21;7;18; ; ; ; ;4;2;1; ;1;2;2; ; ;1;22;4;1; ;1;23;1; ; ; ; ; ; ;14;10;7;17;15;2; ;3;4; ;8; ; ; ; ; ; 
Buenos Aires;ADOLFO ALSINA;Estatal;Urbano;17;17;17; ; ; ; ; ;13;3;2;2;11;11;14;2;12; ; ; ; ;5;1; ; ;3;3;2; ;1; ;8;6;7; ;5;1;2; ; ; ; ; ; ;9;5;2;14;14;1; ;2;4; ;9; ; ; ; ; ; 
Buenos Aires;ADOLFO ALSINA;Privado;Urbano;5;5;5; ; ; ; ; ;5;4;4;2;5;5;5;2;4; ; ; ; ;1;1;1; ;1;1;1; ; ;1;1;4; ; ;3;2; ; ; ; ; ; ; ;2;1;2;2;2; ;1;1;2; ;5; ; ;2;2;2;1
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Rural;25;23;23; ; ; ; ; ;20;1;3;1;14;15;7;2;14; ; ; ; ;6;1; ; ;4;4; ;1;4;1;8;2;1;2;2;6;1; ; ; ; ; ; ;19;3;1;9;9; ; ;2;3; ;14; ; ; ; ; ; 
Buenos Aires;ADOLFO GONZALES CHAVES;Estatal;Urbano;12;11;11; ; ; ; ; ;9;3;2;1;9;8;10;1;7; ; ; ; ;4; ;1; ;1;3;2; ; ; ;10; ;1; ;6; ;4; ; ; ; ; ; ;8;3; ;4;4; ; ; ;3; ;9; ; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Rural;19;19;19; ; ; ; ; ;17;4;3;1;13;11;10;1;5; ; ; ; ;4; ;1;1;3;3;2; ; ;1;8;3; ; ;1;10; ; ; ; ; ; ; ;7;9;3;14;13;1; ; ;4; ;9; ; ; ; ; ; 
Buenos Aires;ALBERTI;Estatal;Urbano;10;10;10; ; ; ; ; ;9;3;4; ;9;8;6;3;7; ; ; ; ;5;1;2; ;2;3;2;1; ; ;2;7;1; ;6;1;2; ; ; ; ; ; ;3;5;2;9;9; ; ;1;3; ;7; ; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Estatal;Urbano;230;230;229; ; ; ; ;1;182;45;43;12;145;153;148;25;82; ; ; ; ;47;11;4;2;35;34;25;6;14;8;71;6;24;7;35;6;7; ; ; ; ; ; ;117;63;48;75;65;3;2;21;72; ;167; ; ; ; ; ; 
Buenos Aires;ALMIRANTE BROWN;Privado;Urbano;182;151;151;1; ; ; ; ;134;64;52;20;141;136;130;36;82; ; ; ; ;15;7;2;5;10;9;10;3;8;8;5;110;50;35;30;2;2; ; ; ; ; ; ;5;2;119;78;64;8;11;16;94; ;57; ;1;50;45;49;2
Buenos Aires;ARRECIFES;Estatal;Rural;14;14;14; ; ; ; ; ;12;2;1; ;8;8;7;4;7; ; ; ; ;3; ; ; ;2;2;2; ; ; ;2; ; ;1;1; ; ; ; ; ; ; ; ;4;10; ;10;10; ; ;1; ; ;4; ; ; ; ; ; 
Buenos Aires;ARRECIFES;Estatal;Urbano;33;33;33; ; ; ; ; ;24;9;4;1;23;23;24;3;16; ; ; ; ;9;4;2; ;6;7;4; ;3;2;6;8;8;2; ;4;2; ; ; ; ; ; ;6;20;6;28;28;2; ;6;7; ;21; ; ; ; ; ; 
Buenos Aires;AVELLANEDA;Estatal;Urbano;199;182;182; ; ; ; ; ;156;44;49;18;133;136;143;34;71; ; ; ; ;45;10;7;5;18;28;21;4;9;7;98;16;40;12;58;4;4; ; ; ; ; ; ;93;41;36;68;56;6;4;12;66; ;123; ; ; ; ; ; 
Buenos Aires;AVELLANEDA;Privado;Urbano;115;103;103;1; ; ; ; ;97;62;58;24;94;92;100;24;56; ; ; ; ;30;6;1;2;10;12;9;1;3;3;2;91;27;27;42;3;2; ; ; ; ; ; ;2;1;85;38;24;11;5;7;77; ;53; ;2;28;25;31;3
Buenos Aires;AYACUCHO;Estatal;Rural;38;35;20;8;9; ; ;1;27;2; ;1;21;13;10; ;9; ; ; ; ;2; ; ; ;1; ;1; ; ; ;10; ; ; ; ;9;1; ; ; ; ; ; ;5;27;6;3;3; ; ;1; ; ;16; ; ; ; ; ; 
Buenos Aires;AYACUCHO;Estatal;Urbano;23;23;21; ;1; ; ; ;21;6;5;1;17;20;17;2;10; ; ; ; ;9;1; ;1;5;8;3;1;2;2;5;3;2; ;1;5;1; ; ; ; ; ; ;10;9;4;8;8; ; ;2;7; ;16; ; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Rural;47;44;29;9;8;1; ; ;35;2;4;3;29;21;20;10;19; ; ; ; ;1; ; ; ; ;1; ; ; ; ;28; ; ; ;1;26;1; ; ; ; ; ; ;14;16;10;3;1; ; ;3;4; ;8; ; ; ; ; ; 
Buenos Aires;AZUL;Estatal;Urbano;61;57;55;2; ;1; ; ;47;14;14;10;41;34;37;16;35; ; ; ; ;13;3;1;1;7;8;10;3;6;6;43; ;6;6;10;14;10; ; ; ; ; ; ;26;22;7;24;22;2;1;7;18; ;42; ; ; ; ; ; 
Buenos Aires;AZUL;Privado;Urbano;26;25;25; ; ; ; ; ;20;15;8;4;20;19;20;6;17; ; ; ; ;7;6; ; ;6;6;4;1;3;1;5;15;5;4;8;1;3; ; ; ; ; ; ;3; ;19;14;12;2;1;3;9; ;14; ;1;5;7;7; 
Buenos Aires;BAHIA BLANCA;Estatal;Rural;9;8;7; ; ; ; ;1;7; ; ; ;7;5;6; ;4; ; ; ; ;1; ; ; ;1; ; ; ; ; ;5; ;1; ; ;4; ; ; ; ; ; ; ;8; ; ;2;2; ; ; ;1; ;2; ; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;209;206;206; ; ; ; ; ;188;46;43;18;164;164;178;45;116; ; ; ; ;63;18;9;8;57;57;55;16;30;21;51;56;42;6;50;10;6; ; ; ; ; ; ;107;49;45;99;88;9;4;20;49; ;147; ; ; ; ; ; 
Buenos Aires;BAHIA BLANCA;Privado;Urbano;82;78;78; ; ; ; ; ;68;56;37;19;73;70;71;19;45; ; ; ; ;10;6;7;2;14;12;15;3;5;5;2;67;14;9;41;3;5; ; ; ; ; ; ;2; ;72;50;43;9;11;10;49; ;49; ;1;23;16;19;5
Buenos Aires;BALCARCE;Estatal;Rural;38;32;30; ;3; ; ; ;30;3;7; ;23;18;25;5;18; ; ; ; ;1; ; ; ; ; ; ; ; ; ;21;1; ; ;1;20;1; ; ; ; ; ; ;19;6;3;11;9; ; ;2;3; ;13; ; ; ; ; ; 
Buenos Aires;BALCARCE;Estatal;Urbano;43;42;40;1;1; ; ; ;35;8;11;4;34;30;28;9;19; ; ; ; ;10;2; ;1;6;9;11; ;4; ;25;2;10;1;16;4;3; ; ; ; ; ; ;14;11;11;26;25;1; ;4;10; ;20; ; ; ; ; ; 
Buenos Aires;BALCARCE;Privado;Rural;5;3;3;1; ; ; ; ;2;2;1; ;1;2;1; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ;2; ; ; ;1;1; ; ; ; ; ; ; ;2; ;1;1; ; ; ;2; ;3; ; ;2;1;2; 
Buenos Aires;BALCARCE;Privado;Urbano;4;4;4; ; ; ; ; ;4;2;1;2;4;4;4; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ;3; ; ; ; ; ; ; ; ;1; ;3;2;2;2; ; ;3; ;3; ; ;3;3;1; 
Buenos Aires;BARADERO;Estatal;Rural;26;25;21;5;1; ; ; ;19;4;2; ;13;14;11;4;8; ; ; ; ;5; ;1; ;2;3;2;1;1;1;8;1; ; ; ;9; ; ; ; ; ; ; ;10;6;6;4;4; ; ;2;5; ;8; ; ; ; ; ; 
Buenos Aires;BARADERO;Estatal;Urbano;38;36;34;2; ; ; ; ;28;5;2;3;22;23;20;6;13; ; ; ; ;4;1;4; ;2;4;6; ;3;5;3;12;3;5;3;4; ; ; ; ; ; ; ;9;11;10;14;14; ; ;3;7; ;24; ; ; ; ; ; 
Buenos Aires;BARADERO;Privado;Urbano;8;6;6; ; ; ; ; ;4;3;1;1;5;4;4;1; ; ; ; ; ;4;1; ; ;4;4;2;1; ; ; ;5;2;3; ; ; ; ; ; ; ; ; ; ; ;5;5;5; ;1;1;5; ;5; ; ;2;2;2; 
Buenos Aires;BENITO JUAREZ;Estatal;Rural;12;12;12; ; ; ; ; ;10; ; ; ;8;10;11;7;5; ; ; ; ;5; ; ; ;2;3;1; ;1;1;5;4;1; ; ;6;2; ; ; ; ; ; ;3;5;3;4;3; ;1; ;1; ;7; ; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;18;18;18; ; ; ; ; ;17;9;5;2;14;15;18;5;17; ; ; ; ;7;3;1; ;3;5;3; ;1; ;6;2;2; ; ;6;1; ; ; ; ; ; ;9;6;3;13;13;1; ;2;6; ;17; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;185;161;160; ; ; ; ; ;144;37;32;12;113;118;127;36;61; ; ; ; ;32;2;2;1;14;15;14;2;4;2;64;13;37;7;15;12;9; ; ; ; ; ; ;64;38;43;49;41;1;4;14;35; ;134; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;107;94;94;1; ; ; ; ;83;48;42;22;87;84;89;25;43; ; ; ; ;16;9;5;1;13;11;14;3;6;6;4;80;39;14;33;7; ; ; ; ; ; ; ; ;1;74;44;33;14;4;8;72; ;45; ;2;27;24;27;3
Buenos Aires;BERISSO;Estatal;Urbano;58;58;58; ; ; ; ; ;49;9;11;4;40;39;38;8;19; ; ; ; ;15;1; ; ;6;7;2; ;2; ;11;2;7;1;2;4;1; ; ; ; ; ; ;41;3;10;37;37; ; ;1;16; ;44; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;19;18;18; ; ; ; ; ;16;5;5;1;16;17;17;2;7; ; ; ; ; ; ; ; ;1;1; ;1;1; ; ;16;6;3;6;2;1; ; ; ; ; ; ;3; ;12;6;5;1;1;2;6; ;5; ; ;8;7;6;1
Buenos Aires;BOLIVAR;Estatal;Rural;41;41;41; ; ; ; ; ;32;8;8;1;13;14;18;6;11; ; ; ; ;1; ; ; ; ;1;1; ;1; ;4;1; ; ;1;3;1; ; ; ; ; ; ;19;11;11;5;2;1;1;1;4; ;4; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;39;38;38; ; ; ; ; ;33;13;12;1;25;25;26;8;17; ; ; ; ;20;4;3; ;7;11;5;4;5;2;5;9;5;2;7;2; ; ; ; ; ; ; ;21;5;11;11;9; ; ;3;4; ;23; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7;7;7; ; ; ; ; ;7;7;5;3;7;6;7;2;5; ; ; ; ;2; ;1; ;1;1;2; ; ;1;1;6;6; ;2; ; ; ; ; ; ; ; ; ;2;4;2;2; ; ; ;7; ;4; ; ;2;2;2;1
Buenos Aires;BRAGADO;Estatal;Rural;28;25;24; ; ; ; ;1;21;3;1; ;13;15;10;5;7; ; ; ; ;2;1;1; ;1;2;4; ; ; ;8;1;2; ;4;3;2; ; ; ; ; ; ;15;4;5;6;6; ; ;1;3; ;9; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;30;29;29; ; ; ; ; ;27;14;14;4;25;25;27;5;18; ; ; ; ;11;5;2; ;7;8;6;1;2;2;7;11;11;5;5;1;2; ; ; ; ; ; ;11;13;5;23;22; ;1;4;15; ;20; ; ; ; ; ; 
Buenos Aires;BRAGADO;Privado;Urbano;5;5;5; ; ; ; ; ;5;5;5;4;5;5;5;2;5; ; ; ; ;1;1; ; ;2;1;2;1;2;1; ;5;2; ;3;1; ; ; ; ; ; ; ; ; ;4;2;2; ; ; ;4; ;5; ; ;1;1;3; 
Buenos Aires;BRANDSEN;Estatal;Rural;26;26;24; ; ; ; ;2;19;1;4; ;13;11;11;8;9; ; ; ; ;2; ; ; ;1;2;1; ; ; ;8; ; ; ; ;7;1; ; ; ; ; ; ;15;3;6;9;7;1; ;2;2; ;14; ; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;21;21;21; ; ; ; ; ;12;6;5;2;13;10;12;5;8; ; ; ; ;5;1;1; ;3;4;2; ; ;2;4;1;2;2;1;2; ; ; ; ; ; ; ;13;2;5;15;14; ; ;1;5; ;17; ; ; ; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;7;6;6; ; ; ; ; ;5;2;1; ;5;4;6;1;4; ; ; ; ;1; ; ; ;1;2;1; ;1;1; ;5; ;3;2; ; ; ; ; ; ; ; ;1; ;5;5;5; ; ;1;2; ;4; ; ;2;3;2; 
Buenos Aires;CAÑUELAS;Estatal;Rural;23;21;19; ; ; ; ;2;20;2;2; ;14;13;17;3;14; ; ; ; ;2; ;1; ;1;2;3; ; ;1;7;2; ; ;1;9; ; ; ; ; ; ; ;13;4;3;11;11; ; ;1; ; ;10; ; ; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;49;48;48; ; ; ; ; ;41;7;9; ;36;35;32;7;17; ; ; ; ;11;3;1; ;6;6;5;1;1;1;13;1;3;1;5;4;2; ; ; ; ; ; ;20;18;9;31;29;3; ;9;11; ;24; ; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;14;14;14; ; ; ; ; ;13;12;12;6;13;13;14;10;12; ; ; ; ; ; ;1; ; ; ;1; ; ; ;1;10;5;1;4;1; ; ; ; ; ; ; ; ; ;14;8;8;1;2;1;9; ;4; ; ;1;1;1; 
Buenos Aires;CAMPANA;Estatal;Rural;18;18;16; ; ; ; ;2;18;5;4;1;13;16;13;2;7; ; ; ; ;6; ;1; ;2;4;1;1;2;1;9;2; ;1;4;7; ; ; ; ; ; ; ;12;2;4;8;6; ; ;2;5; ;10; ; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;76;74;74; ; ; ; ; ;58;14;10;4;48;42;54;7;25; ; ; ; ;17;3;2; ;6;11;4;1;1;4;8;14;4;2;18;1; ; ; ; ; ; ; ;30;17;25;34;31;3;2;6;10; ;49; ; ; ; ; ; 
Buenos Aires;CAMPANA;Privado;Urbano;28;24;24; ; ; ; ; ;23;18;14;6;22;23;25;4;16; ; ; ; ;3;2;2; ;3;3;6; ;1;6;1;24;8;2;14;1;1; ; ; ; ; ; ;1; ;19;9;6;2;1;4;10; ;11; ;1;4;4;5; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9;9;8; ; ; ; ;1;6; ; ; ;6;7;4;2;4; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ;1;1; ; ; ; ; ; ; ;6;2;1;1;1; ; ; ; ; ;5; ; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;17;16;16; ; ; ; ; ;13;10;7;2;12;12;12;3;9; ; ; ; ;4;4;2;1;4;5;4; ;2;4;11;1;1; ;10;3;1; ; ; ; ; ; ;5;9;2;7;7; ; ; ;8; ;11; ; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Rural;33;33;32; ; ; ; ;1;25;5;6; ;18;21;20;5;12; ; ; ; ;4; ;2; ;4;3;5; ;1;4;12; ; ; ;4;8; ; ; ; ; ; ; ;15;10;7;17;13;4; ;3;2; ;12; ; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;22;21;21; ; ; ; ; ;14;9;9;4;15;11;16;5;9; ; ; ; ;8;4;4;1;4;7;8;2;3;3;6;9;2;2;9; ;3; ; ; ; ; ; ;10;8;2;11;11; ; ; ;5; ;15; ; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;28;27;27; ; ; ; ; ;22;1;5;2;15;13;14;5;14; ; ; ; ;3; ; ; ;2;1; ; ; ; ;8;3; ; ;3;4;3; ; ; ; ; ; ;6;18;2;25;25; ; ;2;2; ;6; ; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16;16;16; ; ; ; ; ;9;4;5;3;9;6;10;4;8; ; ; ; ;4;4; ; ;4;5;6;1;2;3;7;5;2;1;5;3;2; ; ; ; ; ; ;6;9;1;13;13;1; ; ;4; ;9; ; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16;16;16; ; ; ; ; ;13;1;1;1;8;9;7;3;1; ; ; ; ;1; ;1; ;1;1;2; ; ;1;3; ; ; ;2;1; ; ; ; ; ; ; ;12;1;3;4;3;1; ;1;2; ;1; ; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;26;26;26; ; ; ; ; ;22;6;4;1;21;20;16;8;14; ; ; ; ;4;1;1;1;4;4;1;2;3;3;4;5;3; ;3;5;1; ; ; ; ; ; ;15;5;6;13;9;3;1;1;5; ;11; ; ; ; ; ; 
Buenos Aires;CASTELLI;Estatal;Rural;19;19;16; ;1; ; ;2;16;1; ; ;10;10;6;4;7; ; ; ; ;2; ; ; ;2;1;1;1;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ;15;4; ; ; ; ; ; ;1; ;1; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;33;33;33; ; ; ; ; ;24;4;7;2;21;17;15;5;13; ; ; ; ;6;1;2; ;5;4;4; ;1;1;6;3; ;2;2;4;1; ; ; ; ; ; ;12;11;8;6;6;1; ;3;4; ;11; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51;51;51;1; ; ; ;1;38;8;4;3;35;33;33;10;25; ; ; ; ;11;2;1; ;6;8;8;2;3;2;11;14;5;3;16;1;3; ; ; ; ; ; ;28;8;14;20;20; ; ;7;13; ;31; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;9;9;9; ; ; ; ; ;6;2;3;2;8;8;7;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4; ;3; ; ; ; ; ; ; ; ; ; ;6;2;2; ; ; ;2; ;6; ;1;4;1;2; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;64;62;57;3;1; ; ;2;52;12;11;4;38;33;34;12;24; ; ; ; ;10; ;1; ;5;6;8;4;2;2;23;5;6;5;7;6;6; ; ; ; ; ; ;33;16;11;15;14;2; ;3;13; ;34; ; ; ; ; ; 
Buenos Aires;CHASCOMUS;Privado;Urbano;9;7;7; ; ; ; ; ;7;4;3; ;6;7;7;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;3; ;3;1; ; ; ; ; ; ; ; ; ;6;5;4;1;2;1;5; ;5; ; ;4;3;3; 
Buenos Aires;CHIVILCOY;Estatal;Rural;38;38;33; ;1; ; ;4;35;1;3; ;23;24;19;9;14; ; ; ; ;5; ; ; ;2;3;4;1;1;1;4;1; ; ; ;5; ; ; ; ; ; ; ;31;5;2;16;9;6; ;2;3; ;9; ; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;62;62;62; ; ; ; ; ;50;15;8;2;41;39;43;4;34; ; ; ; ;21;9;5;2;11;14;17;1;3;8;22;3;13;6;7;3;1; ; ; ; ; ; ;47;9;6;53;44;9;1;9;16; ;44; ; ; ; ; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;18;17;17; ; ; ; ; ;15;14;14;4;17;15;17;11;14; ; ; ; ;1; ;2; ; ;1;3; ;1; ; ;16;6; ;6;5; ; ; ; ; ; ; ; ; ;16;6;6; ;1;1;14; ;7; ; ;4;4;4;2
Buenos Aires;COLON;Estatal;Rural;12;12;12; ; ; ; ; ;11;4;1; ;9;9;7; ;4; ; ; ; ;2;1;1; ;2;2;1; ;1; ;1;1; ; ; ;2; ; ; ; ; ; ; ; ;10;2;10;10; ; ; ;1; ;7; ; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;22;22;22; ; ; ; ; ;18;9;7;3;16;16;20;5;10; ; ; ; ;10;1;1; ;6;6;5; ;1;1;12;2;3;3;4;1;4; ; ; ; ; ; ;4;15;3;19;19;2; ; ;8; ;19; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;8;8;8; ; ; ; ; ;8;6;6;3;7;8;8;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;6;3; ;4; ;1; ; ; ; ; ; ; ; ;8;5;5; ; ; ;6; ;4; ; ;3;3;3; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;19;19;19; ; ; ; ; ;17;1;2; ;15;13;13;4;10; ; ; ; ;4;1; ; ;3;2;3; ;2; ;7; ;2;1;1;4;2; ; ; ; ; ; ;9;7;2;4;3;2; ;1;1; ;8; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;50;49;49; ; ; ; ; ;39;9;10;5;33;34;42;10;24; ; ; ; ;21;7; ;1;18;20;14;2;2;8;33;5;4;2;31;1;2; ; ; ; ; ; ;24;18;7;30;27;3; ;11;12; ;33; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;9;9;9; ; ; ; ; ;9;7;6; ;9;9;8;2;9; ; ; ; ;4;2; ; ;2;2;1; ;2;2;1;8;2; ;6; ;3; ; ; ; ; ; ; ; ;9;5;5; ;2;1;7; ;6; ; ;3;3;3; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;28;27;25; ;2; ; ; ;24;2;9; ;18;15;20;6;13; ; ; ; ;7;1;1; ;4;5;4;3;3;2;3;5; ;1;3;4;1; ; ; ; ; ; ;22;2;3;9;9; ; ;1;2; ;10; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;17;17;16; ;1; ; ; ;13;5;4;1;14;11;11;4;8; ; ; ; ;5;1;1; ;3;3;2;1;3;1;5;4;5; ;2;1;1; ; ; ; ; ; ;11;2;4;8;8;1; ;1;4; ;9; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;4;4;4; ; ; ; ; ;4;1;4;1;4;3;4; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;1; ;2; ; ; ; ; ; ; ; ;2;1;2;1;1; ;1;1; ;2; ; ;2;2;2; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;25;24;14;7;5; ; ;1;21;2;3;2;17;12;17;4;10; ; ; ; ;2; ; ; ; ; ; ; ; ; ;5;2;1; ; ;6; ; ; ; ; ; ; ;18;3;3;7;7; ; ; ;3; ;10; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;30;29;26;3;2; ; ; ;24;8;6; ;19;19;19;4;15; ; ; ; ;4;1; ; ;3;3;7;2;5;2;9;8;6; ;9;1;2; ; ; ; ; ; ;20;4;4;19;18; ;2;4;8; ;24; ; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;35;34;33; ; ; ; ;1;33;5;6;2;26;25;25;5;18; ; ; ; ;6;2; ; ;2;4;3; ; ;2;17;3;2; ;1;16;2; ; ; ; ; ; ;24;4;3;10;9;2; ;1;4; ;14; ; ; ; ; ; 
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;54;52;50;2; ; ; ; ;41;18;13;5;40;36;38;18;26; ; ; ; ;13;1;2;1;9;9;7;3;3;3;17;15;7;1;7;14;8; ; ; ; ; ; ;29;9;10;26;25;1; ;4;13; ;24; ; ; ; ; ; 
