provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Buenos Aires;AVELLANEDA;Privado;Urbano;58;0;303;0;164;0;1;0;25;107;0;465;0;22;1;0;0;25;98;0;6;0;164;0;28;10;0;0;0;23;0;0;532;2;52;6825;0;433,5;138;0;13267,5;6;0;0;84;1119,5;0;0;0;18;0;0;0;247;0;22
Buenos Aires;AYACUCHO;Estatal;Rural;0;0;3;0;3;0;3;0;0;3;0;11;0;21;0;27;0;2;5;0; ; ;10;0;0; ; ; ; ; ; ; ;4;0;0;262,5;0;12;0;0;648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AYACUCHO;Estatal;Urbano;6;1;37;0;22;0;1;0;0;15;0;72;0;20;0;0;0;0;26;3;10;0;87;1;0;8;2;0;0;6;1;0;83;0;0;564;3;0;23;0;3529,5;0;46;0;0;1353,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AZUL;Estatal;Rural;0;0;8;0;2;0;2;0;0;2;0;9;0;2;0;30;0;0;5;5;0;0;6;0;0; ; ; ; ; ; ; ;0;0;0;354;0;0;0;0;750;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;AZUL;Estatal;Urbano;23;0;107;0;55;0;1;0;0;38;0;192;0;75;0;1;0;0;56;4;0;0;130;1;0;15;3;0;0;21;8;0;183;0;0;1333,5;3;0;89,5;0;8413,5;3;66;2;0;2512,5;70,5;0;0;0;0;0;0;6;0;0
Buenos Aires;AZUL;Privado;Urbano;9;0;49;0;26;0;0;0;5;16;0;62;0;13;0;0;0;2;21;0;0;0;34;0;1;2;0;0;0;1;0;0;59;0;30;810;0;54;0;0;2638,5;0;0;0;0;410;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Estatal;Rural; ; ; ; ;1;0;1;0;0;2;0;9;0;3;0;5;0;0;3;1; ; ;2;0;0; ; ; ; ; ; ; ; ; ; ;109,5;0;0;9;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Estatal;Urbano;91;0;410;0;250;2;1;0;14;196;1;917;0;254;0;1;0;3;220;8;74;0;686;28;6;42;3;0;0;106;7;0;713;0;12;5728,5;6;9;80;0;29648;45;182;0;105,5;8897;458,5;0;0;130,5;4,5;0;0;0;0;0
Buenos Aires;BAHIA BLANCA;Privado;Urbano;35;0;208;0;125;0;1;0;25;57;0;263;0;30;0;0;0;16;66;0;3;0;150;0;4;38;0;0;0;15;0;10;305;0;23;2800,5;108;318;18;0;10645,5;0;72;0;84;4717,5;120;0;0;0;0;0;0;0;0;43
Buenos Aires;BALCARCE;Estatal;Rural;0;0;2;0;6;0;6;0;0;4;0;22;0;6;0;22;0;3;6;0; ; ;13;1;0; ; ; ; ; ; ; ;0;0;0;186;0;6;0;0;786;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Estatal;Urbano;16;0;66;0;36;0;2;0;0;27;0;139;0;43;0;1;0;2;44;1;0;0;92;1;3;8;1;0;0;11;1;0;126;0;0;1011;0;0;27,5;0;4761;0;0;0;45;1101;7,5;0;0;9;0;0;0;7,5;0;0
Buenos Aires;BALCARCE;Privado;Rural;0;0;2;0;2;0;1;0;0;1;0;4;0;0;0;1;0;0;4;0;1;0;8;0;1; ; ; ; ; ; ; ;2;0;0;46,5;0;0;0;0;631,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BALCARCE;Privado;Urbano;0;0;12;0;5;0;0;0;0;7;0;30;0;0;0;0;0;1;3;0; ; ;5;0;0; ; ; ; ; ; ; ;42;0;2;591;0;28,5;0;0;508,5;0;0;0;13,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Estatal;Rural;1;0;6;0;3;0;2;0;0;4;0;27;0;5;0;12;0;0;13;0;0;0;11;1;0; ; ; ; ; ; ; ;5;0;0;267;3;0;8;0;900;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Estatal;Urbano;12;0;54;0;22;0;2;0;2;16;2;108;0;23;0;3;0;0;20;3;0;0;70;3;0;7;4; ; ;9;1;0;114;0;3;708;12;0;0;0;3444;0;40;0;26;913,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BARADERO;Privado;Urbano;2;0;13;0;7;0;2;0;1;7;0;26;0;5;0;0;0;6;7;0;0;0;15;0;0; ; ; ; ; ; ; ;19;0;3;396;0;37,5;0;0;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Estatal;Rural;1;0;6;0;7;0;4;0;1;4;0;23;0;25;0;1;0;0; ; ; ; ;4;0;0; ; ; ; ; ; ; ;14;0;0;141;0;0;0;0;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;10;0;34;0;21;0;0;0;1;12;1;63;0;25;0;0;0;2;26;1;8;0;67;4;0;2;0; ; ; ; ;0;66;0;3;426;3;0;0;0;3196,5;0;68,5;0;0;123;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BERAZATEGUI;Estatal;Urbano;95;3;367;1;169;4;3;0;0;206;0;938;0;260;1;0;0;8;193;14;0;0;619;19;7;9;3;1;0;26;9;303;675;4;0;6567;1,5;0;148,5;0;30364,5;30;242,5;0;61,5;2580;0;0;0;0;0;0;0;30;0;2744
Buenos Aires;BERAZATEGUI;Privado;Urbano;43;0;239;0;104;0;0;0;24;96;0;564;0;23;0;0;0;31;88;1;4;0;155;0;21;16;0;0;0;11;0;7;471;0;65;3709,5;0;517,5;0;0;14316;0;0;0;609;2428;0;0;0;0;0;0;0;0;0;3
Buenos Aires;BERISSO;Estatal;Urbano;25;0;122;0;68;0;0;0;1;55;0;290;0;93;0;2;0;5;57;0;11;0;208;0;6;6;3; ; ;29;6;0;253;0;3;1941;0;27;115,5;0;10239;0;22;0;0;814,5;30;544,5;0;57;0;0;0;2;0;0
Buenos Aires;BERISSO;Privado;Urbano;8;0;37;0;15;0;0;0;0;22;0;73;0;10;0;0;0;5;17;0;2;0;24;0;1;1;0; ; ;1;0;0;69;0;1;507;0;9;21,5;0;2464,5;0;0;0;15;207;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Estatal;Rural;1;0;12;0;3;0;1;0;0;2;0;12;0;4;0;26;0;0;6;0; ; ;15;0;0; ; ; ; ; ; ; ;9;0;0;159;0;0;0;0;636;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Estatal;Urbano;10;0;49;0;24;0;2;0;3;21;0;100;0;42;0; ; ;0;33;0;5;0;99;0;0;5;3; ; ;6;3;0;87;0;0;717;0;0;16;0;4198;0;30;0;0;942;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BOLIVAR;Privado;Urbano;2;0;9;0;5;0;0;0;1;5;0;19;0;5;0; ; ;0;6;0;0;0;9;0;0;2;0; ; ; ; ;0;7;0;1;102;0;0;0;0;555;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Rural;1;0;9;0;8;0;6;0;0;8;0;25;0;10;0;6;0;0;6;0;0;0;10;0;0; ; ; ; ; ; ; ;10;0;0;216;0;0;3;0;471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRAGADO;Estatal;Urbano;14;0;64;0;28;0;0;0;0;26;1;144;0;33;0;0;0;2;34;0;4;0;93;2;1;4;0; ; ;6;0;0;120;0;0;825;6;0;124,5;18;4183,5;39;171;0;54;875;0;0;0;0;0;0;0;6;6;0
Buenos Aires;BRAGADO;Privado;Urbano;1;0;7;0;3;0;0;0;2;3;0;6;0;0;0; ; ;9;7;0;9;0;10;0;4; ; ; ; ; ; ; ;15;0;0;73,5;0;60;0;0;1213,5;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Rural;1;0;7;0;9;0;5;0;0;5;0;30;0;4;0;8;0;0;14;0;0;0;14;0;0; ; ; ; ; ; ; ;14;0;0;270;3;0;0;0;1311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Estatal;Urbano;12;0;46;0;32;0;0;0;0;17;0;93;0;33;0;0;0;0;24;0;0;0;72;0;0;4;4; ; ;8;4;0;93;0;0;673,5;0;0;0;0;3762;0;32;0;0;1100,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;BRANDSEN;Privado;Urbano;2;0;9;0;3;0; ; ;0;6;0;25;0;4;0; ; ;0;5;0; ; ;9;0;0; ; ; ; ; ; ; ;12;0;1;135;0;39;0;0;681;0;0;0;73,5;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Rural;2;0;9;0;5;0;2;0;0;6;0;31;0;5;0;8;0;0;9;4;0;0;8;1;0; ; ; ; ; ; ; ;12;0;0;237;0;0;0;0;1129,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Estatal;Urbano;15;0;65;0;29;0;0;0;0;43;1;198;0;35;1;1;0;0;34;0;14;0;112;1;0;4;1;0;0;5;0;0;127;0;1;1377;0;0;0;0;8162,5;0;32;0;90;823,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAÑUELAS;Privado;Urbano;4;0;30;0;16;0;2;0;5;10;1;55;1;4;0;0;0;4;11;0; ; ;16;0;2; ; ; ; ; ; ; ;106;0;62;324;0;201;0;0;1450,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Rural;1;0;6;0;5;0;3;0;3;7;0;32;0;7;0;2;0;1;11;0;6;0;26;2;4; ; ; ; ; ; ; ;7;0;11;162;3;0;72;0;1458;3;0;0;18;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAMPANA;Estatal;Urbano;32;3;150;0;68;0;1;0;1;72;0;346;0;64;0;0;0;0;62;2;0;0;296;11;0;21;6;228;2;39;11;0;304;0;3;2325;66;0;133;0;8649;9;59,5;0;42;4055,5;91,5;0;0;0;0;0;0;34,5;0;0
Buenos Aires;CAMPANA;Privado;Urbano;15;0;67;0;35;0;0;0;6;18;0;72;0;7;0;0;0;14;20;0;4;0;29;0;10;7;0;0;0;1;0;0;156;0;25;987;0;115,5;0;0;2335,5;0;0;0;72;673;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;0;0;3;0;2;0;1;0;0;1;0;7;0;1;0;4;0;0;2;0; ; ;4;0;0; ; ; ; ; ; ; ;3;0;0;66;0;0;0;0;223,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;7;0;30;0;15;0;0;0;0;13;1;58;0;25;0;1;0;0;19;0;7;0;64;2;0;5;1; ; ;2;1;0;39;0;0;453;6;0;16;0;2424;0;9;0;0;394,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Rural;0;0;8;0;6;0;6;0;0;16;0;17;0;7;0;10;0;0;9;2;0;0;18;1;0; ; ; ; ; ; ; ;0;0;0;195;0;0;8;0;1285,5;0;11;0;9;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS CASARES;Estatal;Urbano;10;0;37;0;23;0;0;0;0;17;0;72;0;23;0;1;0;0;15;1;0;0;51;0;0;5;2;0;0;3;5;0;83;0;0;534;0;0;136,5;0;3102;0;26,5;0;66;667,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;0;0;8;0;5;0;4;0;0;3;1;18;0;6;0;11;0;2;8;3;0;0;6;0;0; ; ; ; ; ; ; ;0;0;0;120;0;0;0;0;910,5;37,5;36,5;7,5;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;6;1;29;0;19;0;1;0;0;8;0;34;0;12;0;1;0;0;11;1;0;0;28;12;0;2;0;0;0;2;0;0;35;9;0;264;0;0;0;0;1144,5;36;0;0;0;342,5;7,5;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;1;0;6;0;3;0;1;0;0;2;0;12;0;4;0;10;0;0;1;0; ; ;3;0;0; ; ; ; ; ; ; ;12;0;0;216;0;0;0;0;115,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;7;0;45;0;26;0;2;0;2;11;0;59;0;10;0;2;0;14;14;0;4;0;42;0;2;3;0; ; ;2;0;0;74;0;0;456;0;0;0;0;2130;0;32;0;0;462;0;12;0;0;0;0;0;0;0;0
Buenos Aires;CASTELLI;Estatal;Rural;0;0;2;0;2;0;1;0;0;0;0;5;0;0;0;18;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;108;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Rural;1;0;9;0;5;0;4;0;0;8;1;34;0;14;0;15;0;1;3;0; ; ;11;0;0; ; ; ; ; ; ; ;6;0;0;400,5;0;0;0;0;670,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Estatal;Urbano;15;0;78;0;40;0;1;0;2;50;0;148;0;41;0;0;0;1;37;3;2;0;98;0;0;10;3;45;0;10;2;0;186;0;9;1185;0;0;12;0;5439;373,5;112,5;0;0;1264,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHACABUCO;Privado;Urbano;5;0;23;0;15;0;2;0;2;4;0;19;0;2;0; ; ;7;6;0;0;0;12;0;0; ; ; ; ; ; ; ;36;0;2;477;0;48;0;0;700,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHASCOMUS;Estatal;Urbano;13;0;66;0;35;0;2;0;0;27;0;143;0;40;0;20;0;13;29;4;5;0;78;2;6;12;6;0;0;21;0;0;126;0;0;1722;0;0;18,5;0;4206;0;36,5;0;10;2409;129;0;0;12;0;0;0;18;0;0
Buenos Aires;CHASCOMUS;Privado;Urbano;5;0;17;0;7;0;0;0;0;7;0;31;0;0;0;0;0;7;8;0;0;0;15;0;1; ; ; ; ; ; ; ;32;0;1;153;0;16,5;0;0;1312,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Rural;1;0;7;0;10;0;6;0;0;1;0;13;0;1;0;28;0;1;2;0;0;0;6;0;0; ; ; ; ; ; ; ;12;0;0;291;3;3;0;0;394,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Estatal;Urbano;17;0;98;0;57;0;2;0;4;37;2;210;0;61;0;3;0;0;47;2;0;0;138;5;8;12;3;0;0;22;4;0;177;0;8;1287;0;30;59,5;0;6855;0;229;0;67,5;2419;171;0;0;30;0;0;0;0;0;0
Buenos Aires;CHIVILCOY;Privado;Urbano;6;0;31;0;13;2;0;0;7;12;0;36;0;9;0;0;0;9;9;0;0;0;15;0;15;6;0; ; ;1;0;0;66;9;48;415,5;0;126;0;0;1486,5;1,5;0;0;76,5;662;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Rural;0;0;1;0;3;0;3;0;0;0;0;4;0;0;0;6;0;0;1;0;0;0;4;0;0; ; ; ; ; ; ; ;12;0;0;75;0;0;0;0;201;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Estatal;Urbano;10;0;42;0;27;0;1;0;0;12;1;70;0;16;0;1;0;0;19;0;3;0;63;0;0;2;3;0;0;4;1;0;96;0;0;477;9;0;20;0;2283;0;26;0;138;664,5;105;0;0;0;0;0;0;0;0;0
Buenos Aires;COLON;Privado;Urbano;2;0;10;0;4;0;0;0;1;7;0;30;0;0;0;0;0;0;7;0;0;0;7;0;0; ; ; ; ; ; ; ;21;0;6;274,5;0;0;0;0;775,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;4;0;16;0;10;0;4;0;0;5;0;20;0;9;1;5;0;0;7;0;0;0;22;0;0; ; ; ; ; ; ; ;27;0;0;201;0;0;0;0;882;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;24;0;90;0;39;0;0;0;4;47;1;225;0;63;0;0;0;0;50;4;13;0;150;2;0;13;3;0;0;17;7;0;189;0;0;1428;0;0;4,5;0;7497;0;32;0;72;1885,5;6;21;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;2;0;15;0;5;0;0;0;5;9;0;30;0;3;0; ; ;3;10;0;0;0;19;0;2;2;0;48;0;4;0;0;33;0;9;204;0;54;0;0;1978,5;0;0;0;0;530;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Rural;2;0;9;0;7;0;2;0;0;2;0;16;0;9;0;15;0;0;6;0;0;0;6;0;0;1;0; ; ;2;0;0;12;0;0;186;0;0;0;0;670,5;3;4,5;0;0;57;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;4;0;27;0;16;0;0;0;0;7;0;31;0;14;0;1;0;0;12;0;4;0;59;0;2;2;0; ; ;3;0;0;36;0;0;234;0;0;0;0;1951,5;0;16;0;0;358,5;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL DORREGO;Privado;Urbano;0;0;5;0;2;0;0;0;0;6;0;18;0;0;0;0;0;0;5;0; ; ;9;0;0; ; ; ; ; ; ; ;6;0;0;66;0;0;0;0;904,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;1;0;7;0;4;0;2;0;0;2;0;6;0;0;0;16;0;0;3;0; ; ;4;0;0; ; ; ; ; ; ; ;3;0;0;151,5;0;0;0;0;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;9;0;50;0;31;0;0;0;3;17;0;86;0;28;0;0;0;1;18;1;1;0;57;2;0;2;0;0;0;4;1;0;93;0;2;546;0;0;0;0;2544;0;43;0;42;591;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Rural;1;0;10;0;5;0;1;0;0;5;1;23;0;6;0;18;0;0;9;1;0;0;18;1;2; ; ; ; ; ; ; ;15;0;0;328,5;0;0;0;0;951;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;CORONEL SUAREZ;Estatal;Urbano;13;0;74;0;35;0;2;0;0;28;0;123;0;32;0;0;0;2;32;2;6;0;99;6;2;14;5; ; ;16;3;0;120;0;0;979,5;3;0;11;0;4750,5;6;42;0;12;1392;49,5;768;3;0;0;0;0;0;27;0
Buenos Aires;CORONEL SUAREZ;Privado;Urbano;0;0;16;0;7;0;1;0;2;9;0;31;0;2;0;0;0;3;10;0;0;0;18;0;2; ; ; ; ; ; ; ;42;0;18;318;0;0;0;0;1305;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Rural;1;0;11;0;5;0;3;0;0;6;0;21;0;3;0;12;0;0;4;0;0;0;9;0;0; ; ; ; ; ; ; ;6;0;0;240;0;0;0;0;613,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DAIREAUX;Estatal;Urbano;5;0;26;0;9;0;0;0;5;11;0;48;0;11;0;1;0;0;17;2;0;0;58;0;0; ; ; ; ; ; ; ;45;0;1;381;0;0;31;0;2406;6;31,5;0;0;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DOLORES;Estatal;Rural;0;0;1;0;1;0;1;0;0;1;0;5;0;5;0;12;0;1;6;0;9;0;34;0;0; ; ; ; ; ; ; ;3;0;0;72;0;3;0;0;514,5;0;8;0;30;0;0;0;0;0;0;0;0;0;0;0
Buenos Aires;DOLORES;Estatal;Urbano;10;0;35;0;28;0;0;0;0;20;0;85;0;34;0;0;0;4;22;1;0;0;81;0;30;7;0;0;0;10;2;3;66;0;0;522;0;0;0;0;3618;12;45;0;258;1602;57;0;0;0;0;0;0;0;0;37,5
